,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0D5e9XivpEgSae70cBTKvX,592,Nuh Weh Nuh Safe (feat. Bounty Killer),Busy Signal,Parts Of The Puzzle,2019-10-04,True,0D5e9XivpEgSae70cBTKvX,spotify:track:0D5e9XivpEgSae70cBTKvX,dancehall,0.868,0.745,11,-5.248,0,0.264,0.28,0.0,0.0865,0.615,125.043,audio_features,0D5e9XivpEgSae70cBTKvX,spotify:track:0D5e9XivpEgSae70cBTKvX,https://api.spotify.com/v1/tracks/0D5e9XivpEgSae70cBTKvX,https://api.spotify.com/v1/audio-analysis/0D5e9XivpEgSae70cBTKvX,219145,4
0DaB8nBo3tL8xEHVyou1wN,1117,Rrri Bam Bi Deng Deng,Devin Di Dakta,Rrri Bam Bi Deng Deng,2015-06-30,False,0DaB8nBo3tL8xEHVyou1wN,spotify:track:0DaB8nBo3tL8xEHVyou1wN,dancehall,0.742,0.927,0,-6.115,1,0.0649,0.259,0.0,0.148,0.875,122.88,audio_features,0DaB8nBo3tL8xEHVyou1wN,spotify:track:0DaB8nBo3tL8xEHVyou1wN,https://api.spotify.com/v1/tracks/0DaB8nBo3tL8xEHVyou1wN,https://api.spotify.com/v1/audio-analysis/0DaB8nBo3tL8xEHVyou1wN,157127,4
0EoNuIITOben2tT4QbUEzi,97,Champ,Govana,Champ - Single,2018-08-01,True,0EoNuIITOben2tT4QbUEzi,spotify:track:0EoNuIITOben2tT4QbUEzi,dancehall,0.538,0.929,10,-2.4,1,0.336,0.259,0.0,0.0502,0.509,130.08,audio_features,0EoNuIITOben2tT4QbUEzi,spotify:track:0EoNuIITOben2tT4QbUEzi,https://api.spotify.com/v1/tracks/0EoNuIITOben2tT4QbUEzi,https://api.spotify.com/v1/audio-analysis/0EoNuIITOben2tT4QbUEzi,205714,5
0EuLDklqXrJKFTDewCzqps,1173,Better,Aidonia,"Street Shots, Vol. 15",2016-12-09,False,0EuLDklqXrJKFTDewCzqps,spotify:track:0EuLDklqXrJKFTDewCzqps,dancehall,0.8,0.61,0,-5.72,1,0.0689,0.201,0.0,0.112,0.734,93.939,audio_features,0EuLDklqXrJKFTDewCzqps,spotify:track:0EuLDklqXrJKFTDewCzqps,https://api.spotify.com/v1/tracks/0EuLDklqXrJKFTDewCzqps,https://api.spotify.com/v1/audio-analysis/0EuLDklqXrJKFTDewCzqps,223154,4
0F4744MBjrX4D3YlySr5Yd,807,Aircraft,Aidonia,Aircraft Riddim,2019-11-16,True,0F4744MBjrX4D3YlySr5Yd,spotify:track:0F4744MBjrX4D3YlySr5Yd,dancehall,0.597,0.658,5,-3.978,0,0.32,0.318,0.0,0.248,0.768,95.983,audio_features,0F4744MBjrX4D3YlySr5Yd,spotify:track:0F4744MBjrX4D3YlySr5Yd,https://api.spotify.com/v1/tracks/0F4744MBjrX4D3YlySr5Yd,https://api.spotify.com/v1/audio-analysis/0F4744MBjrX4D3YlySr5Yd,172500,4
0F8lbnQnomsaSdv9YZ0GRP,956,Drug Lawd,Masicka,Drug Lawd,2019-06-25,True,0F8lbnQnomsaSdv9YZ0GRP,spotify:track:0F8lbnQnomsaSdv9YZ0GRP,dancehall,0.78,0.684,8,-5.207,1,0.349,0.171,0.0,0.0803,0.356,97.585,audio_features,0F8lbnQnomsaSdv9YZ0GRP,spotify:track:0F8lbnQnomsaSdv9YZ0GRP,https://api.spotify.com/v1/tracks/0F8lbnQnomsaSdv9YZ0GRP,https://api.spotify.com/v1/audio-analysis/0F8lbnQnomsaSdv9YZ0GRP,202553,4
0Fgo5sYD3LWjUi3G2txINB,347,Live Love Laugh,Bugle,Live Love Laugh,2017-10-27,True,0Fgo5sYD3LWjUi3G2txINB,spotify:track:0Fgo5sYD3LWjUi3G2txINB,dancehall,0.599,0.769,5,-6.565,1,0.0521,0.106,0.0,0.147,0.43,90.053,audio_features,0Fgo5sYD3LWjUi3G2txINB,spotify:track:0Fgo5sYD3LWjUi3G2txINB,https://api.spotify.com/v1/tracks/0Fgo5sYD3LWjUi3G2txINB,https://api.spotify.com/v1/audio-analysis/0Fgo5sYD3LWjUi3G2txINB,221414,4
0FyeEFF0UYGNhLt3YaGftC,1628,Shabba Madda Pot,Dexta Daps,Shabba Madda Pot - Single,2015-05-12,True,0FyeEFF0UYGNhLt3YaGftC,spotify:track:0FyeEFF0UYGNhLt3YaGftC,dancehall,0.699,0.659,6,-6.835,1,0.191,0.0944,0.0,0.365,0.51,93.893,audio_features,0FyeEFF0UYGNhLt3YaGftC,spotify:track:0FyeEFF0UYGNhLt3YaGftC,https://api.spotify.com/v1/tracks/0FyeEFF0UYGNhLt3YaGftC,https://api.spotify.com/v1/audio-analysis/0FyeEFF0UYGNhLt3YaGftC,142979,4
0GEpxH8MmtTQkTjJAcFwIE,23,When U Feel Lonely,Mavado,When You Feel Lonely - Single,2012-06-19,False,0GEpxH8MmtTQkTjJAcFwIE,spotify:track:0GEpxH8MmtTQkTjJAcFwIE,dancehall,0.552,0.695,0,-5.954,0,0.124,0.108,0.0,0.34,0.654,120.718,audio_features,0GEpxH8MmtTQkTjJAcFwIE,spotify:track:0GEpxH8MmtTQkTjJAcFwIE,https://api.spotify.com/v1/tracks/0GEpxH8MmtTQkTjJAcFwIE,https://api.spotify.com/v1/audio-analysis/0GEpxH8MmtTQkTjJAcFwIE,192280,5
0GYwqwYV4V7s7muphvEPlO,1431,Bravery (Raw),Tommy Lee,Jupiter,2013-01-08,True,0GYwqwYV4V7s7muphvEPlO,spotify:track:0GYwqwYV4V7s7muphvEPlO,dancehall,0.552,0.529,2,-6.166,1,0.0834,0.146,0.0,0.1,0.0814,127.295,audio_features,0GYwqwYV4V7s7muphvEPlO,spotify:track:0GYwqwYV4V7s7muphvEPlO,https://api.spotify.com/v1/tracks/0GYwqwYV4V7s7muphvEPlO,https://api.spotify.com/v1/audio-analysis/0GYwqwYV4V7s7muphvEPlO,200219,5
0GhNWACq0xnBqaGLC285S0,900,Too Easy,Chronic Law,Too Easy,2019-08-22,True,0GhNWACq0xnBqaGLC285S0,spotify:track:0GhNWACq0xnBqaGLC285S0,dancehall,0.572,0.792,5,-5.225,0,0.36,0.173,0.000291,0.0925,0.703,63.675,audio_features,0GhNWACq0xnBqaGLC285S0,spotify:track:0GhNWACq0xnBqaGLC285S0,https://api.spotify.com/v1/tracks/0GhNWACq0xnBqaGLC285S0,https://api.spotify.com/v1/audio-analysis/0GhNWACq0xnBqaGLC285S0,188291,3
0HL1MCmPi9Yk8dLF8o352R,1446,Hortical Don,Ninjaman,Reggae Anthology: Steely and Clevie - Digital Revolution,2011-01-25,False,0HL1MCmPi9Yk8dLF8o352R,spotify:track:0HL1MCmPi9Yk8dLF8o352R,dancehall,0.894,0.951,4,-2.883,0,0.0453,0.0394,1.06e-05,0.11,0.917,92.563,audio_features,0HL1MCmPi9Yk8dLF8o352R,spotify:track:0HL1MCmPi9Yk8dLF8o352R,https://api.spotify.com/v1/tracks/0HL1MCmPi9Yk8dLF8o352R,https://api.spotify.com/v1/audio-analysis/0HL1MCmPi9Yk8dLF8o352R,221890,4
0He9IHIKECNTRh4vgRtMWM,172,When U Wine Like That (Raw),Popcaan,When U Wine Like That & Real Bad Man - Single,2013-05-20,True,0He9IHIKECNTRh4vgRtMWM,spotify:track:0He9IHIKECNTRh4vgRtMWM,dancehall,0.76,0.717,7,-4.922,1,0.338,0.0777,0.0,0.161,0.794,102.174,audio_features,0He9IHIKECNTRh4vgRtMWM,spotify:track:0He9IHIKECNTRh4vgRtMWM,https://api.spotify.com/v1/tracks/0He9IHIKECNTRh4vgRtMWM,https://api.spotify.com/v1/audio-analysis/0He9IHIKECNTRh4vgRtMWM,199295,4
0HxghWWsqU1AhR8U6LUuOB,1486,Golden Eagle,Aidonia,30 Dancehall Smashes,2015-05-14,False,0HxghWWsqU1AhR8U6LUuOB,spotify:track:0HxghWWsqU1AhR8U6LUuOB,dancehall,0.772,0.574,1,-10.949,1,0.432,0.387,0.0,0.113,0.598,112.76,audio_features,0HxghWWsqU1AhR8U6LUuOB,spotify:track:0HxghWWsqU1AhR8U6LUuOB,https://api.spotify.com/v1/tracks/0HxghWWsqU1AhR8U6LUuOB,https://api.spotify.com/v1/audio-analysis/0HxghWWsqU1AhR8U6LUuOB,192787,4
0IZjM1qIxz7WS3wjp3sa1n,305,Still Feel Good,Popcaan,Still Feel Good,2017-06-02,True,0IZjM1qIxz7WS3wjp3sa1n,spotify:track:0IZjM1qIxz7WS3wjp3sa1n,dancehall,0.523,0.555,1,-6.21,1,0.153,0.172,0.0,0.0809,0.225,93.96,audio_features,0IZjM1qIxz7WS3wjp3sa1n,spotify:track:0IZjM1qIxz7WS3wjp3sa1n,https://api.spotify.com/v1/tracks/0IZjM1qIxz7WS3wjp3sa1n,https://api.spotify.com/v1/audio-analysis/0IZjM1qIxz7WS3wjp3sa1n,193134,4
0IrP2hPl816A5cmb0oLkXy,340,In Love,Popcaan,In Love,2017-04-03,True,0IrP2hPl816A5cmb0oLkXy,spotify:track:0IrP2hPl816A5cmb0oLkXy,dancehall,0.546,0.659,5,-4.641,0,0.261,0.281,0.0,0.268,0.523,126.58,audio_features,0IrP2hPl816A5cmb0oLkXy,spotify:track:0IrP2hPl816A5cmb0oLkXy,https://api.spotify.com/v1/tracks/0IrP2hPl816A5cmb0oLkXy,https://api.spotify.com/v1/audio-analysis/0IrP2hPl816A5cmb0oLkXy,165878,5
0Iypub3QPCKWJ5IyLMPJ5K,1482,Breeze on You,Aidonia,30 Dancehall Smashes,2015-05-14,True,0Iypub3QPCKWJ5IyLMPJ5K,spotify:track:0Iypub3QPCKWJ5IyLMPJ5K,dancehall,0.834,0.564,5,-11.846,0,0.247,0.593,0.0,0.0967,0.919,113.628,audio_features,0Iypub3QPCKWJ5IyLMPJ5K,spotify:track:0Iypub3QPCKWJ5IyLMPJ5K,https://api.spotify.com/v1/tracks/0Iypub3QPCKWJ5IyLMPJ5K,https://api.spotify.com/v1/audio-analysis/0Iypub3QPCKWJ5IyLMPJ5K,208880,4
0JEXQ1hULMJa0Gk8ge5Zvk,1524,Mhm Hm,Vybz Kartel,Mhm Hm,2017-09-29,True,0JEXQ1hULMJa0Gk8ge5Zvk,spotify:track:0JEXQ1hULMJa0Gk8ge5Zvk,dancehall,0.761,0.876,6,-5.086,0,0.163,0.445,0.0,0.599,0.846,94.03,audio_features,0JEXQ1hULMJa0Gk8ge5Zvk,spotify:track:0JEXQ1hULMJa0Gk8ge5Zvk,https://api.spotify.com/v1/tracks/0JEXQ1hULMJa0Gk8ge5Zvk,https://api.spotify.com/v1/audio-analysis/0JEXQ1hULMJa0Gk8ge5Zvk,150664,4
0JGajVvGLtQNAguqEesWrR,1464,King of the World,Ward 21,30 Dancehall Smashes,2015-05-14,False,0JGajVvGLtQNAguqEesWrR,spotify:track:0JGajVvGLtQNAguqEesWrR,dancehall,0.884,0.888,1,-5.227,1,0.281,0.521,0.0,0.234,0.928,129.114,audio_features,0JGajVvGLtQNAguqEesWrR,spotify:track:0JGajVvGLtQNAguqEesWrR,https://api.spotify.com/v1/tracks/0JGajVvGLtQNAguqEesWrR,https://api.spotify.com/v1/audio-analysis/0JGajVvGLtQNAguqEesWrR,202000,4
0JNnMrWHl9k6DV0RAhZeuw,422,Money Heist,Popcaan,Money Heist,2019-11-01,True,0JNnMrWHl9k6DV0RAhZeuw,spotify:track:0JNnMrWHl9k6DV0RAhZeuw,dancehall,0.527,0.715,7,-6.058,1,0.169,0.344,0.0,0.534,0.488,99.459,audio_features,0JNnMrWHl9k6DV0RAhZeuw,spotify:track:0JNnMrWHl9k6DV0RAhZeuw,https://api.spotify.com/v1/tracks/0JNnMrWHl9k6DV0RAhZeuw,https://api.spotify.com/v1/audio-analysis/0JNnMrWHl9k6DV0RAhZeuw,215052,4
0JchMDD8gIEsAOt8Qo01m2,482,Year for Love: Upendo Riddim,Voice,Year for Love: Upendo Riddim,2017-11-17,False,0JchMDD8gIEsAOt8Qo01m2,spotify:track:0JchMDD8gIEsAOt8Qo01m2,dancehall,0.756,0.742,8,-5.441,0,0.0446,0.0654,0.0,0.0578,0.966,108.887,audio_features,0JchMDD8gIEsAOt8Qo01m2,spotify:track:0JchMDD8gIEsAOt8Qo01m2,https://api.spotify.com/v1/tracks/0JchMDD8gIEsAOt8Qo01m2,https://api.spotify.com/v1/audio-analysis/0JchMDD8gIEsAOt8Qo01m2,217060,4
0JfdIKE3rAZCFdKoZqnkXO,1640,Party,Vybz Kartel,Dancehall Hero Raw (Deluxe),2016-01-29,True,0JfdIKE3rAZCFdKoZqnkXO,spotify:track:0JfdIKE3rAZCFdKoZqnkXO,dancehall,0.81,0.902,5,-2.498,0,0.0463,0.019,1.3e-06,0.0982,0.559,103.0,audio_features,0JfdIKE3rAZCFdKoZqnkXO,spotify:track:0JfdIKE3rAZCFdKoZqnkXO,https://api.spotify.com/v1/tracks/0JfdIKE3rAZCFdKoZqnkXO,https://api.spotify.com/v1/audio-analysis/0JfdIKE3rAZCFdKoZqnkXO,172583,4
0JrKVMQ7a6ydABRWDPiAl9,1363,Fuck It & Cum - Raw,Vybz Kartel,Coolie Gal Riddim,2012-05-04,False,0JrKVMQ7a6ydABRWDPiAl9,spotify:track:0JrKVMQ7a6ydABRWDPiAl9,dancehall,0.447,0.902,1,-4.551,1,0.268,0.367,1.77e-05,0.083,0.606,198.028,audio_features,0JrKVMQ7a6ydABRWDPiAl9,spotify:track:0JrKVMQ7a6ydABRWDPiAl9,https://api.spotify.com/v1/tracks/0JrKVMQ7a6ydABRWDPiAl9,https://api.spotify.com/v1/audio-analysis/0JrKVMQ7a6ydABRWDPiAl9,184189,4
0KAi1t9eNgOrFapOTT7YXh,212,Forever,Ishawna,Forever - Single,2015-11-13,False,0KAi1t9eNgOrFapOTT7YXh,spotify:track:0KAi1t9eNgOrFapOTT7YXh,dancehall,0.621,0.757,0,-5.557,1,0.205,0.277,0.0,0.0954,0.553,92.801,audio_features,0KAi1t9eNgOrFapOTT7YXh,spotify:track:0KAi1t9eNgOrFapOTT7YXh,https://api.spotify.com/v1/tracks/0KAi1t9eNgOrFapOTT7YXh,https://api.spotify.com/v1/audio-analysis/0KAi1t9eNgOrFapOTT7YXh,199305,4
0KzhyaVtr2v4J9GVdMgCk0,606,Gangsta,Darkoo,Gangsta,2019-11-08,True,0KzhyaVtr2v4J9GVdMgCk0,spotify:track:0KzhyaVtr2v4J9GVdMgCk0,dancehall,0.708,0.649,0,-7.961,1,0.306,0.367,0.0,0.153,0.595,200.125,audio_features,0KzhyaVtr2v4J9GVdMgCk0,spotify:track:0KzhyaVtr2v4J9GVdMgCk0,https://api.spotify.com/v1/tracks/0KzhyaVtr2v4J9GVdMgCk0,https://api.spotify.com/v1/audio-analysis/0KzhyaVtr2v4J9GVdMgCk0,216000,4
0LD41XeJmVnxrW4l8VV62g,1359,Whine,Gaza Slim,4Play Riddim,2013-04-02,False,0LD41XeJmVnxrW4l8VV62g,spotify:track:0LD41XeJmVnxrW4l8VV62g,dancehall,0.612,0.584,5,-6.624,0,0.2,0.061,0.0,0.127,0.621,173.72,audio_features,0LD41XeJmVnxrW4l8VV62g,spotify:track:0LD41XeJmVnxrW4l8VV62g,https://api.spotify.com/v1/tracks/0LD41XeJmVnxrW4l8VV62g,https://api.spotify.com/v1/audio-analysis/0LD41XeJmVnxrW4l8VV62g,200438,4
0LR7v7IYK3vN3pBDdMnJd9,3,Cry,Bruck Up,Cry (feat. Get Fr3e) - Single,2015-06-01,False,0LR7v7IYK3vN3pBDdMnJd9,spotify:track:0LR7v7IYK3vN3pBDdMnJd9,dancehall,0.59,0.584,8,-7.263,0,0.419,0.179,0.0,0.0931,0.484,84.763,audio_features,0LR7v7IYK3vN3pBDdMnJd9,spotify:track:0LR7v7IYK3vN3pBDdMnJd9,https://api.spotify.com/v1/tracks/0LR7v7IYK3vN3pBDdMnJd9,https://api.spotify.com/v1/audio-analysis/0LR7v7IYK3vN3pBDdMnJd9,215432,4
0LUlRHXrvLk2PkBjOttOfu,1421,Only Ting Me Want,Alkaline,Only Ting Me Want - Single,2013-09-17,True,0LUlRHXrvLk2PkBjOttOfu,spotify:track:0LUlRHXrvLk2PkBjOttOfu,dancehall,0.584,0.865,7,-3.416,1,0.345,0.0542,0.0,0.0769,0.741,132.57,audio_features,0LUlRHXrvLk2PkBjOttOfu,spotify:track:0LUlRHXrvLk2PkBjOttOfu,https://api.spotify.com/v1/tracks/0LUlRHXrvLk2PkBjOttOfu,https://api.spotify.com/v1/audio-analysis/0LUlRHXrvLk2PkBjOttOfu,180171,5
0LdQDBiYUq5mJuWMwHhB8G,821,Magneato,Likkle Vybz,Magneato,2019-11-08,False,0LdQDBiYUq5mJuWMwHhB8G,spotify:track:0LdQDBiYUq5mJuWMwHhB8G,dancehall,0.78,0.893,10,-3.031,0,0.0584,0.057,0.0,0.157,0.525,92.952,audio_features,0LdQDBiYUq5mJuWMwHhB8G,spotify:track:0LdQDBiYUq5mJuWMwHhB8G,https://api.spotify.com/v1/tracks/0LdQDBiYUq5mJuWMwHhB8G,https://api.spotify.com/v1/audio-analysis/0LdQDBiYUq5mJuWMwHhB8G,255484,4
0LqMc9BISgezB5fOBo0lFx,927,Good Weed (feat. Dunw3ll),Chronic Law,Charge Up Riddim,2019-07-12,False,0LqMc9BISgezB5fOBo0lFx,spotify:track:0LqMc9BISgezB5fOBo0lFx,dancehall,0.58,0.729,7,-2.4,1,0.29,0.633,0.0,0.177,0.731,109.346,audio_features,0LqMc9BISgezB5fOBo0lFx,spotify:track:0LqMc9BISgezB5fOBo0lFx,https://api.spotify.com/v1/tracks/0LqMc9BISgezB5fOBo0lFx,https://api.spotify.com/v1/audio-analysis/0LqMc9BISgezB5fOBo0lFx,165474,4
0MJcGLjyTfTfbRtAfttPWm,1319,Live We Life,Tommy Lee,Bay Badnesss,2012-12-18,False,0MJcGLjyTfTfbRtAfttPWm,spotify:track:0MJcGLjyTfTfbRtAfttPWm,dancehall,0.723,0.76,0,-3.56,1,0.0321,0.081,0.0,0.0774,0.849,100.953,audio_features,0MJcGLjyTfTfbRtAfttPWm,spotify:track:0MJcGLjyTfTfbRtAfttPWm,https://api.spotify.com/v1/tracks/0MJcGLjyTfTfbRtAfttPWm,https://api.spotify.com/v1/audio-analysis/0MJcGLjyTfTfbRtAfttPWm,156317,4
0MYPGIFF6khf5POYzI67Na,845,Lamp Shade,Popcaan,Money Heist Riddim,2019-10-18,True,0MYPGIFF6khf5POYzI67Na,spotify:track:0MYPGIFF6khf5POYzI67Na,dancehall,0.543,0.623,7,-6.557,1,0.323,0.362,0.0,0.349,0.554,74.86,audio_features,0MYPGIFF6khf5POYzI67Na,spotify:track:0MYPGIFF6khf5POYzI67Na,https://api.spotify.com/v1/tracks/0MYPGIFF6khf5POYzI67Na,https://api.spotify.com/v1/audio-analysis/0MYPGIFF6khf5POYzI67Na,197887,3
0MYQFOZycjy055cwHcDfd0,335,Anytime,Popcaan,Anytime - Single,2017-09-22,True,0MYQFOZycjy055cwHcDfd0,spotify:track:0MYQFOZycjy055cwHcDfd0,dancehall,0.642,0.848,7,-3.227,0,0.111,0.168,0.0,0.123,0.233,130.542,audio_features,0MYQFOZycjy055cwHcDfd0,spotify:track:0MYQFOZycjy055cwHcDfd0,https://api.spotify.com/v1/tracks/0MYQFOZycjy055cwHcDfd0,https://api.spotify.com/v1/audio-analysis/0MYQFOZycjy055cwHcDfd0,193469,5
0N3QzzeK47RbAFcpw8ZCL1,859,Natural Disaster,Chronic Law,Flammable Riddim,2019-09-13,True,0N3QzzeK47RbAFcpw8ZCL1,spotify:track:0N3QzzeK47RbAFcpw8ZCL1,dancehall,0.609,0.712,6,-3.855,0,0.258,0.114,0.0,0.0665,0.504,136.565,audio_features,0N3QzzeK47RbAFcpw8ZCL1,spotify:track:0N3QzzeK47RbAFcpw8ZCL1,https://api.spotify.com/v1/tracks/0N3QzzeK47RbAFcpw8ZCL1,https://api.spotify.com/v1/audio-analysis/0N3QzzeK47RbAFcpw8ZCL1,167174,5
0N6wsEAaB8FbQGQLGEJuBl,2,Inviolable,Popcaan,Inviolable - Single,2018-03-09,True,0N6wsEAaB8FbQGQLGEJuBl,spotify:track:0N6wsEAaB8FbQGQLGEJuBl,dancehall,0.516,0.82,8,-3.867,1,0.132,0.307,0.0,0.067,0.466,127.106,audio_features,0N6wsEAaB8FbQGQLGEJuBl,spotify:track:0N6wsEAaB8FbQGQLGEJuBl,https://api.spotify.com/v1/tracks/0N6wsEAaB8FbQGQLGEJuBl,https://api.spotify.com/v1/audio-analysis/0N6wsEAaB8FbQGQLGEJuBl,187617,5
0NQj159FNehlVk6ynCQ4RL,13,Better,Aidonia,Better,2016-10-28,True,0NQj159FNehlVk6ynCQ4RL,spotify:track:0NQj159FNehlVk6ynCQ4RL,dancehall,0.8,0.61,0,-5.72,1,0.0689,0.201,0.0,0.112,0.734,93.939,audio_features,0NQj159FNehlVk6ynCQ4RL,spotify:track:0NQj159FNehlVk6ynCQ4RL,https://api.spotify.com/v1/tracks/0NQj159FNehlVk6ynCQ4RL,https://api.spotify.com/v1/audio-analysis/0NQj159FNehlVk6ynCQ4RL,223154,4
0NWgQIhsa5Jn9OtmMq56zm,1327,Heels On,Lady Saw,Heels On - Single,2012-10-10,True,0NWgQIhsa5Jn9OtmMq56zm,spotify:track:0NWgQIhsa5Jn9OtmMq56zm,dancehall,0.684,0.472,5,-11.059,1,0.432,0.469,0.0,0.102,0.418,159.957,audio_features,0NWgQIhsa5Jn9OtmMq56zm,spotify:track:0NWgQIhsa5Jn9OtmMq56zm,https://api.spotify.com/v1/tracks/0NWgQIhsa5Jn9OtmMq56zm,https://api.spotify.com/v1/audio-analysis/0NWgQIhsa5Jn9OtmMq56zm,230342,4
0Ndyw2BPBXJxkR7r9YkUZo,151,Number One Freak,Popcaan,Where We Come From,2014-06-10,True,0Ndyw2BPBXJxkR7r9YkUZo,spotify:track:0Ndyw2BPBXJxkR7r9YkUZo,dancehall,0.559,0.757,0,-4.483,1,0.257,0.363,0.0,0.373,0.557,130.403,audio_features,0Ndyw2BPBXJxkR7r9YkUZo,spotify:track:0Ndyw2BPBXJxkR7r9YkUZo,https://api.spotify.com/v1/tracks/0Ndyw2BPBXJxkR7r9YkUZo,https://api.spotify.com/v1/audio-analysis/0Ndyw2BPBXJxkR7r9YkUZo,194801,5
0NeSUCiKX9BUf8aBVHj2on,1391,Clean,Popcaan,When Mi Party,2012-07-17,False,0NeSUCiKX9BUf8aBVHj2on,spotify:track:0NeSUCiKX9BUf8aBVHj2on,dancehall,0.57,0.651,6,-5.843,1,0.339,0.382,0.0,0.122,0.802,100.773,audio_features,0NeSUCiKX9BUf8aBVHj2on,spotify:track:0NeSUCiKX9BUf8aBVHj2on,https://api.spotify.com/v1/tracks/0NeSUCiKX9BUf8aBVHj2on,https://api.spotify.com/v1/audio-analysis/0NeSUCiKX9BUf8aBVHj2on,152973,4
0Ng68zezg2IpkGAKw7bRpw,1115,Go Go Wine,Vybz Kartel,Kingston Story: Deluxe Edition,2012-08-14,False,0Ng68zezg2IpkGAKw7bRpw,spotify:track:0Ng68zezg2IpkGAKw7bRpw,dancehall,0.557,0.678,8,-5.461,1,0.153,0.172,0.0,0.385,0.499,99.653,audio_features,0Ng68zezg2IpkGAKw7bRpw,spotify:track:0Ng68zezg2IpkGAKw7bRpw,https://api.spotify.com/v1/tracks/0Ng68zezg2IpkGAKw7bRpw,https://api.spotify.com/v1/audio-analysis/0Ng68zezg2IpkGAKw7bRpw,203511,4
0OABBkZhuyAGLAVVOYJtne,1006,Heights,Masicka,Heights (At The Top) - Single,2019-03-29,True,0OABBkZhuyAGLAVVOYJtne,spotify:track:0OABBkZhuyAGLAVVOYJtne,dancehall,0.683,0.895,9,-2.101,0,0.372,0.347,0.0,0.162,0.724,126.196,audio_features,0OABBkZhuyAGLAVVOYJtne,spotify:track:0OABBkZhuyAGLAVVOYJtne,https://api.spotify.com/v1/tracks/0OABBkZhuyAGLAVVOYJtne,https://api.spotify.com/v1/audio-analysis/0OABBkZhuyAGLAVVOYJtne,189474,5
0OB1NCLvfQLq05DlIjROrO,823,High Grade Kush,Daddy 1 (Bro Gad),High Grade Kush (Narcos Riddim),2019-10-25,True,0OB1NCLvfQLq05DlIjROrO,spotify:track:0OB1NCLvfQLq05DlIjROrO,dancehall,0.615,0.869,1,-4.14,1,0.365,0.253,0.0,0.0925,0.489,89.533,audio_features,0OB1NCLvfQLq05DlIjROrO,spotify:track:0OB1NCLvfQLq05DlIjROrO,https://api.spotify.com/v1/tracks/0OB1NCLvfQLq05DlIjROrO,https://api.spotify.com/v1/audio-analysis/0OB1NCLvfQLq05DlIjROrO,203680,4
0OikdMbOZWdu29oBnVILzK,635,"Moi, je prouve.",Tayc,"Moi, je prouve.",2019-12-10,True,0OikdMbOZWdu29oBnVILzK,spotify:track:0OikdMbOZWdu29oBnVILzK,dancehall,0.657,0.545,5,-8.65,0,0.232,0.057,0.0,0.114,0.491,83.884,audio_features,0OikdMbOZWdu29oBnVILzK,spotify:track:0OikdMbOZWdu29oBnVILzK,https://api.spotify.com/v1/tracks/0OikdMbOZWdu29oBnVILzK,https://api.spotify.com/v1/audio-analysis/0OikdMbOZWdu29oBnVILzK,190800,4
0Ov3dwarnSTPxc09cyCSbD,556,Stay So,Busy Signal,Stay So,2017-10-07,False,0Ov3dwarnSTPxc09cyCSbD,spotify:track:0Ov3dwarnSTPxc09cyCSbD,dancehall,0.859,0.623,8,-5.339,0,0.061,0.181,0.000259,0.165,0.807,101.978,audio_features,0Ov3dwarnSTPxc09cyCSbD,spotify:track:0Ov3dwarnSTPxc09cyCSbD,https://api.spotify.com/v1/tracks/0Ov3dwarnSTPxc09cyCSbD,https://api.spotify.com/v1/audio-analysis/0Ov3dwarnSTPxc09cyCSbD,220465,4
0OyjKZQL2vls0udrdRCAtc,1261,Bike Back,Vybz Kartel,Dancehall Reggae Playlist Vol.2,2011-12-16,False,0OyjKZQL2vls0udrdRCAtc,spotify:track:0OyjKZQL2vls0udrdRCAtc,dancehall,0.792,0.849,6,-3.375,1,0.504,0.418,0.0,0.0851,0.903,173.893,audio_features,0OyjKZQL2vls0udrdRCAtc,spotify:track:0OyjKZQL2vls0udrdRCAtc,https://api.spotify.com/v1/tracks/0OyjKZQL2vls0udrdRCAtc,https://api.spotify.com/v1/audio-analysis/0OyjKZQL2vls0udrdRCAtc,210613,4
0POb34HbpP9SUNrk9MI8gs,521,Shape Nice,Afro B,Afrowave 3,2019-10-11,False,0POb34HbpP9SUNrk9MI8gs,spotify:track:0POb34HbpP9SUNrk9MI8gs,dancehall,0.919,0.606,10,-7.496,1,0.0572,0.0499,0.000419,0.187,0.473,102.978,audio_features,0POb34HbpP9SUNrk9MI8gs,spotify:track:0POb34HbpP9SUNrk9MI8gs,https://api.spotify.com/v1/tracks/0POb34HbpP9SUNrk9MI8gs,https://api.spotify.com/v1/audio-analysis/0POb34HbpP9SUNrk9MI8gs,192000,4
