,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
480AWouPZXbSWOzDf5Qqoe,1116,Tighter (¿Cómo Te Llamas?),Jus D,Tighter (¿Cómo Te Llamas?),2019-02-10,False,480AWouPZXbSWOzDf5Qqoe,spotify:track:480AWouPZXbSWOzDf5Qqoe,soca,0.74,0.732,0.0,-5.445,1.0,0.318,0.252,0.0,0.0998,0.669,102.071,audio_features,480AWouPZXbSWOzDf5Qqoe,spotify:track:480AWouPZXbSWOzDf5Qqoe,https://api.spotify.com/v1/tracks/480AWouPZXbSWOzDf5Qqoe,https://api.spotify.com/v1/audio-analysis/480AWouPZXbSWOzDf5Qqoe,198984.0,4.0
48OrQFkuuFtlQHtq35xjJ9,311,Famalay,Skinny Fabulous,Famalay,2019-01-04,False,48OrQFkuuFtlQHtq35xjJ9,spotify:track:48OrQFkuuFtlQHtq35xjJ9,soca,0.744,0.914,6.0,-4.108,1.0,0.188,0.0398,2.54e-06,0.0814,0.837,149.965,audio_features,48OrQFkuuFtlQHtq35xjJ9,spotify:track:48OrQFkuuFtlQHtq35xjJ9,https://api.spotify.com/v1/tracks/48OrQFkuuFtlQHtq35xjJ9,https://api.spotify.com/v1/audio-analysis/48OrQFkuuFtlQHtq35xjJ9,199021.0,4.0
48WoN2zyUb5MtdMuYeLfu7,901,Aye,Skinny Banton,Gwada Riddim,2017-12-01,False,48WoN2zyUb5MtdMuYeLfu7,spotify:track:48WoN2zyUb5MtdMuYeLfu7,soca,0.766,0.889,5.0,-3.757,1.0,0.066,0.0446,3.08e-06,0.0861,0.518,76.508,audio_features,48WoN2zyUb5MtdMuYeLfu7,spotify:track:48WoN2zyUb5MtdMuYeLfu7,https://api.spotify.com/v1/tracks/48WoN2zyUb5MtdMuYeLfu7,https://api.spotify.com/v1/audio-analysis/48WoN2zyUb5MtdMuYeLfu7,95739.0,4.0
48mTvLUOKokEtywWWvyWF3,1003,It's Christmas Everywhere,Kenny J,Parang Soca Christmas Vol. 2,2009-07-23,False,48mTvLUOKokEtywWWvyWF3,spotify:track:48mTvLUOKokEtywWWvyWF3,soca,0.362,0.733,5.0,-9.891,1.0,0.0425,0.0647,5.34e-06,0.146,0.95,188.417,audio_features,48mTvLUOKokEtywWWvyWF3,spotify:track:48mTvLUOKokEtywWWvyWF3,https://api.spotify.com/v1/tracks/48mTvLUOKokEtywWWvyWF3,https://api.spotify.com/v1/audio-analysis/48mTvLUOKokEtywWWvyWF3,338872.0,3.0
490p4EWLXdBNAGZxIatOQi,764,Don't Let Go - I Am Soca,Ricky T,Don't Let Go (I Am Soca),2015-01-16,False,490p4EWLXdBNAGZxIatOQi,spotify:track:490p4EWLXdBNAGZxIatOQi,soca,0.417,0.842,6.0,-8.723,1.0,0.0672,0.0144,0.0285,0.2,0.861,189.227,audio_features,490p4EWLXdBNAGZxIatOQi,spotify:track:490p4EWLXdBNAGZxIatOQi,https://api.spotify.com/v1/tracks/490p4EWLXdBNAGZxIatOQi,https://api.spotify.com/v1/audio-analysis/490p4EWLXdBNAGZxIatOQi,204147.0,3.0
4929zV12fSWXGfkl2mYnCp,59,Nasty,Skinny Fabulous,Nasty,2018-03-21,False,4929zV12fSWXGfkl2mYnCp,spotify:track:4929zV12fSWXGfkl2mYnCp,soca,0.814,0.948,8.0,-4.016,1.0,0.14,0.246,0.0,0.0406,0.794,115.961,audio_features,4929zV12fSWXGfkl2mYnCp,spotify:track:4929zV12fSWXGfkl2mYnCp,https://api.spotify.com/v1/tracks/4929zV12fSWXGfkl2mYnCp,https://api.spotify.com/v1/audio-analysis/4929zV12fSWXGfkl2mYnCp,183255.0,4.0
49HDOkl0AdqABDcFt0Qozo,1741,Watch Thing,Skinny Fabulous,Watch Thing,2016-06-24,False,49HDOkl0AdqABDcFt0Qozo,spotify:track:49HDOkl0AdqABDcFt0Qozo,soca,0.445,0.891,0.0,-4.312,0.0,0.236,0.218,0.0,0.0857,0.89,192.006,audio_features,49HDOkl0AdqABDcFt0Qozo,spotify:track:49HDOkl0AdqABDcFt0Qozo,https://api.spotify.com/v1/tracks/49HDOkl0AdqABDcFt0Qozo,https://api.spotify.com/v1/audio-analysis/49HDOkl0AdqABDcFt0Qozo,212875.0,3.0
49lX3x15RANxH9wYwPCb1e,1292,Sweet Down Low,Shurwayne Winchester,Xo Xo Riddim,2019-11-22,False,49lX3x15RANxH9wYwPCb1e,spotify:track:49lX3x15RANxH9wYwPCb1e,soca,0.935,0.629,8.0,-6.238,1.0,0.109,0.0167,0.0,0.104,0.748,115.019,audio_features,49lX3x15RANxH9wYwPCb1e,spotify:track:49lX3x15RANxH9wYwPCb1e,https://api.spotify.com/v1/tracks/49lX3x15RANxH9wYwPCb1e,https://api.spotify.com/v1/audio-analysis/49lX3x15RANxH9wYwPCb1e,152398.0,4.0
49ob8qoqrMQG8ZKLZ5xjs4,755,Ridiculous,Kerwin Du Bois,Ridiculous,2015-01-12,False,49ob8qoqrMQG8ZKLZ5xjs4,spotify:track:49ob8qoqrMQG8ZKLZ5xjs4,soca,0.844,0.832,5.0,-5.383,1.0,0.142,0.256,0.0,0.0763,0.899,132.038,audio_features,49ob8qoqrMQG8ZKLZ5xjs4,spotify:track:49ob8qoqrMQG8ZKLZ5xjs4,https://api.spotify.com/v1/tracks/49ob8qoqrMQG8ZKLZ5xjs4,https://api.spotify.com/v1/audio-analysis/49ob8qoqrMQG8ZKLZ5xjs4,198182.0,4.0
49tvNAJ61DthfhsQdeIzm3,136,Wine Of Di Century,Destra,Wine Of Di Century,2018-11-28,False,49tvNAJ61DthfhsQdeIzm3,spotify:track:49tvNAJ61DthfhsQdeIzm3,soca,0.678,0.923,0.0,-3.826,1.0,0.0346,0.0147,1.23e-05,0.144,0.921,112.028,audio_features,49tvNAJ61DthfhsQdeIzm3,spotify:track:49tvNAJ61DthfhsQdeIzm3,https://api.spotify.com/v1/tracks/49tvNAJ61DthfhsQdeIzm3,https://api.spotify.com/v1/audio-analysis/49tvNAJ61DthfhsQdeIzm3,174911.0,4.0
4A8Z7bheWcbxAjn7uSDYuQ,1491,Veteran,Preedy,Festival868 Riddim,2015-11-20,False,4A8Z7bheWcbxAjn7uSDYuQ,spotify:track:4A8Z7bheWcbxAjn7uSDYuQ,soca,0.665,0.9,0.0,-3.017,1.0,0.249,0.0748,0.0,0.0468,0.921,125.506,audio_features,4A8Z7bheWcbxAjn7uSDYuQ,spotify:track:4A8Z7bheWcbxAjn7uSDYuQ,https://api.spotify.com/v1/tracks/4A8Z7bheWcbxAjn7uSDYuQ,https://api.spotify.com/v1/audio-analysis/4A8Z7bheWcbxAjn7uSDYuQ,211200.0,4.0
4A9KFqntD7OmytHf7K14p1,766,Soak It,Skinny Banton,Soca Gold 2015,2015-06-30,False,4A9KFqntD7OmytHf7K14p1,spotify:track:4A9KFqntD7OmytHf7K14p1,soca,0.573,0.942,11.0,-3.697,1.0,0.312,0.0498,0.000164,0.404,0.922,76.009,audio_features,4A9KFqntD7OmytHf7K14p1,spotify:track:4A9KFqntD7OmytHf7K14p1,https://api.spotify.com/v1/tracks/4A9KFqntD7OmytHf7K14p1,https://api.spotify.com/v1/audio-analysis/4A9KFqntD7OmytHf7K14p1,181533.0,4.0
4AZKi4MN7Nfio7HbTrDONI,707,Wait 'Til Tonite - Crop Over 2017,Lil Rick,Wait 'Til Tonite (Crop Over 2017),2017-08-04,False,4AZKi4MN7Nfio7HbTrDONI,spotify:track:4AZKi4MN7Nfio7HbTrDONI,soca,0.79,0.874,0.0,-5.108,1.0,0.0479,0.0431,3.86e-06,0.0966,0.923,107.948,audio_features,4AZKi4MN7Nfio7HbTrDONI,spotify:track:4AZKi4MN7Nfio7HbTrDONI,https://api.spotify.com/v1/tracks/4AZKi4MN7Nfio7HbTrDONI,https://api.spotify.com/v1/audio-analysis/4AZKi4MN7Nfio7HbTrDONI,216403.0,4.0
4AaJWwV6q8qAxuf4PGdquF,1486,Seasonally,Olatunji,Gold Medal Riddim,2015-11-20,False,4AaJWwV6q8qAxuf4PGdquF,spotify:track:4AaJWwV6q8qAxuf4PGdquF,soca,0.794,0.818,1.0,-3.981,1.0,0.0736,0.03,3.27e-05,0.11,0.627,125.013,audio_features,4AaJWwV6q8qAxuf4PGdquF,spotify:track:4AaJWwV6q8qAxuf4PGdquF,https://api.spotify.com/v1/tracks/4AaJWwV6q8qAxuf4PGdquF,https://api.spotify.com/v1/audio-analysis/4AaJWwV6q8qAxuf4PGdquF,218880.0,4.0
4AbvfYrgFMSja32wiejS1e,1467,Chupid Girl,Khalifah,Station X Riddim,2019-07-19,False,4AbvfYrgFMSja32wiejS1e,spotify:track:4AbvfYrgFMSja32wiejS1e,soca,0.881,0.745,1.0,-6.24,1.0,0.313,0.159,0.00139,0.0876,0.504,156.042,audio_features,4AbvfYrgFMSja32wiejS1e,spotify:track:4AbvfYrgFMSja32wiejS1e,https://api.spotify.com/v1/tracks/4AbvfYrgFMSja32wiejS1e,https://api.spotify.com/v1/audio-analysis/4AbvfYrgFMSja32wiejS1e,200000.0,4.0
4BEuD1Iid0uASADukIv8Nu,1417,Rolly Polly,Mr. Killa,Rolly Polly,2014-01-28,False,4BEuD1Iid0uASADukIv8Nu,spotify:track:4BEuD1Iid0uASADukIv8Nu,soca,0.764,0.819,4.0,-6.797,1.0,0.198,0.21,0.0,0.0722,0.886,162.038,audio_features,4BEuD1Iid0uASADukIv8Nu,spotify:track:4BEuD1Iid0uASADukIv8Nu,https://api.spotify.com/v1/tracks/4BEuD1Iid0uASADukIv8Nu,https://api.spotify.com/v1/audio-analysis/4BEuD1Iid0uASADukIv8Nu,239308.0,4.0
4BW2HJZyIEiC9AvOXGbUko,1656,Mr. Mouse,Orlando Octave,Street Party Riddim,2019-12-18,False,4BW2HJZyIEiC9AvOXGbUko,spotify:track:4BW2HJZyIEiC9AvOXGbUko,soca,0.77,0.811,8.0,-5.012,1.0,0.185,0.494,0.0,0.109,0.939,103.035,audio_features,4BW2HJZyIEiC9AvOXGbUko,spotify:track:4BW2HJZyIEiC9AvOXGbUko,https://api.spotify.com/v1/tracks/4BW2HJZyIEiC9AvOXGbUko,https://api.spotify.com/v1/audio-analysis/4BW2HJZyIEiC9AvOXGbUko,229576.0,4.0
4BgTS5J0tRIm93xsH95NQP,29,Fire,GBM Nutron,Fire,2017-10-13,False,4BgTS5J0tRIm93xsH95NQP,spotify:track:4BgTS5J0tRIm93xsH95NQP,soca,0.838,0.728,0.0,-6.959,1.0,0.066,0.213,0.000135,0.0955,0.865,125.972,audio_features,4BgTS5J0tRIm93xsH95NQP,spotify:track:4BgTS5J0tRIm93xsH95NQP,https://api.spotify.com/v1/tracks/4BgTS5J0tRIm93xsH95NQP,https://api.spotify.com/v1/audio-analysis/4BgTS5J0tRIm93xsH95NQP,220947.0,4.0
4BjNxePfY11AvNBJYaNCZ5,316,Soca Nice,V'ghn,Soca Nice,2019-07-26,False,4BjNxePfY11AvNBJYaNCZ5,spotify:track:4BjNxePfY11AvNBJYaNCZ5,soca,0.752,0.941,0.0,-3.01,1.0,0.105,0.0934,0.0,0.317,0.925,130.049,audio_features,4BjNxePfY11AvNBJYaNCZ5,spotify:track:4BjNxePfY11AvNBJYaNCZ5,https://api.spotify.com/v1/tracks/4BjNxePfY11AvNBJYaNCZ5,https://api.spotify.com/v1/audio-analysis/4BjNxePfY11AvNBJYaNCZ5,196944.0,4.0
4CauVkUvaTcYZ6XCupa8fr,16,Somebody,Destra,Destraction,2018-04-03,False,4CauVkUvaTcYZ6XCupa8fr,spotify:track:4CauVkUvaTcYZ6XCupa8fr,soca,0.681,0.884,0.0,-5.131,1.0,0.0505,0.00533,0.0,0.0689,0.576,129.92,audio_features,4CauVkUvaTcYZ6XCupa8fr,spotify:track:4CauVkUvaTcYZ6XCupa8fr,https://api.spotify.com/v1/tracks/4CauVkUvaTcYZ6XCupa8fr,https://api.spotify.com/v1/audio-analysis/4CauVkUvaTcYZ6XCupa8fr,204923.0,4.0
4CijHbTu5r3DdlsXvLV9u0,1579,Keeping Fit,Daddy Iroy,Billboard Soca III: Strictly The Hits,2000-01-01,False,4CijHbTu5r3DdlsXvLV9u0,spotify:track:4CijHbTu5r3DdlsXvLV9u0,soca,0.81,0.881,6.0,-9.147,1.0,0.163,0.41,9.66e-05,0.099,0.752,153.012,audio_features,4CijHbTu5r3DdlsXvLV9u0,spotify:track:4CijHbTu5r3DdlsXvLV9u0,https://api.spotify.com/v1/tracks/4CijHbTu5r3DdlsXvLV9u0,https://api.spotify.com/v1/audio-analysis/4CijHbTu5r3DdlsXvLV9u0,246707.0,4.0
4Cn9kpGoXzsp0H08sdZWvi,365,Link Up,Jadel,Link Up,2019-11-18,False,4Cn9kpGoXzsp0H08sdZWvi,spotify:track:4Cn9kpGoXzsp0H08sdZWvi,soca,0.877,0.835,2.0,-5.769,1.0,0.0789,0.0365,0.0,0.0876,0.687,110.106,audio_features,4Cn9kpGoXzsp0H08sdZWvi,spotify:track:4Cn9kpGoXzsp0H08sdZWvi,https://api.spotify.com/v1/tracks/4Cn9kpGoXzsp0H08sdZWvi,https://api.spotify.com/v1/audio-analysis/4Cn9kpGoXzsp0H08sdZWvi,196300.0,4.0
4DBQwyETGCLvDbatMvmsyh,1560,Adam & Eve,Nigel Lewis,Billboard Soca: The Hits (1997-1998),1997-01-01,False,4DBQwyETGCLvDbatMvmsyh,spotify:track:4DBQwyETGCLvDbatMvmsyh,soca,0.795,0.804,1.0,-8.516,1.0,0.231,0.175,0.0,0.167,0.887,103.876,audio_features,4DBQwyETGCLvDbatMvmsyh,spotify:track:4DBQwyETGCLvDbatMvmsyh,https://api.spotify.com/v1/tracks/4DBQwyETGCLvDbatMvmsyh,https://api.spotify.com/v1/audio-analysis/4DBQwyETGCLvDbatMvmsyh,263267.0,4.0
4DZSF4iDjtUZa9ODwI8JhF,247,Bend Yuh Back,Skinny Fabulous,Caribé Rosé Riddim,2019-12-06,False,4DZSF4iDjtUZa9ODwI8JhF,spotify:track:4DZSF4iDjtUZa9ODwI8JhF,soca,0.798,0.78,0.0,-4.021,1.0,0.0427,0.142,0.0,0.125,0.61,110.086,audio_features,4DZSF4iDjtUZa9ODwI8JhF,spotify:track:4DZSF4iDjtUZa9ODwI8JhF,https://api.spotify.com/v1/tracks/4DZSF4iDjtUZa9ODwI8JhF,https://api.spotify.com/v1/audio-analysis/4DZSF4iDjtUZa9ODwI8JhF,154909.0,4.0
4DlTb7ESC0bDjxQ5OmrP7d,128,Passin' tru,Lyrikal,Passin' tru,2018-11-15,False,4DlTb7ESC0bDjxQ5OmrP7d,spotify:track:4DlTb7ESC0bDjxQ5OmrP7d,soca,0.866,0.882,9.0,-4.921,1.0,0.0481,0.0611,0.000408,0.0789,0.968,124.978,audio_features,4DlTb7ESC0bDjxQ5OmrP7d,spotify:track:4DlTb7ESC0bDjxQ5OmrP7d,https://api.spotify.com/v1/tracks/4DlTb7ESC0bDjxQ5OmrP7d,https://api.spotify.com/v1/audio-analysis/4DlTb7ESC0bDjxQ5OmrP7d,189073.0,4.0
4DzxE7nrf39hogrekUlo33,860,Wifey,Farmer Nappy,Wifey,2017-10-20,False,4DzxE7nrf39hogrekUlo33,spotify:track:4DzxE7nrf39hogrekUlo33,soca,0.716,0.921,5.0,-3.757,0.0,0.0342,0.067,0.0,0.182,0.856,129.988,audio_features,4DzxE7nrf39hogrekUlo33,spotify:track:4DzxE7nrf39hogrekUlo33,https://api.spotify.com/v1/tracks/4DzxE7nrf39hogrekUlo33,https://api.spotify.com/v1/audio-analysis/4DzxE7nrf39hogrekUlo33,179999.0,4.0
4E6W822q2JPpBkQv1TbyRb,52,No Weapon,LFS Music,No Weapon,2017-09-27,False,4E6W822q2JPpBkQv1TbyRb,spotify:track:4E6W822q2JPpBkQv1TbyRb,soca,0.809,0.82,1.0,-5.389,0.0,0.0525,0.0589,0.0,0.1,0.485,128.014,audio_features,4E6W822q2JPpBkQv1TbyRb,spotify:track:4E6W822q2JPpBkQv1TbyRb,https://api.spotify.com/v1/tracks/4E6W822q2JPpBkQv1TbyRb,https://api.spotify.com/v1/audio-analysis/4E6W822q2JPpBkQv1TbyRb,185727.0,4.0
4EGrWqjF4xknT6RYgBmSr4,588,Sweet,Precision Productions,Tingin' Riddim,2019-01-23,False,4EGrWqjF4xknT6RYgBmSr4,spotify:track:4EGrWqjF4xknT6RYgBmSr4,soca,0.65,0.855,0.0,-4.543,1.0,0.37,0.12,0.0,0.113,0.844,121.328,audio_features,4EGrWqjF4xknT6RYgBmSr4,spotify:track:4EGrWqjF4xknT6RYgBmSr4,https://api.spotify.com/v1/tracks/4EGrWqjF4xknT6RYgBmSr4,https://api.spotify.com/v1/audio-analysis/4EGrWqjF4xknT6RYgBmSr4,194098.0,4.0
4EKOUlKL67wvy2kvTTKfxq,982,Merry Christmas,Scrunter,A Decade of Scrunter: De Parang Now Start,2002-05-07,False,4EKOUlKL67wvy2kvTTKfxq,spotify:track:4EKOUlKL67wvy2kvTTKfxq,soca,0.625,0.917,2.0,-4.142,1.0,0.0332,0.00739,4.27e-06,0.0283,0.933,120.018,audio_features,4EKOUlKL67wvy2kvTTKfxq,spotify:track:4EKOUlKL67wvy2kvTTKfxq,https://api.spotify.com/v1/tracks/4EKOUlKL67wvy2kvTTKfxq,https://api.spotify.com/v1/audio-analysis/4EKOUlKL67wvy2kvTTKfxq,335040.0,4.0
4EwRn20k5ZnkcxbFrO9uKs,524,Iron Love,Nailah Blackman,Iron Love,2018-10-19,False,4EwRn20k5ZnkcxbFrO9uKs,spotify:track:4EwRn20k5ZnkcxbFrO9uKs,soca,0.665,0.876,9.0,-4.715,1.0,0.0463,0.0131,5.2e-06,0.128,0.737,110.005,audio_features,4EwRn20k5ZnkcxbFrO9uKs,spotify:track:4EwRn20k5ZnkcxbFrO9uKs,https://api.spotify.com/v1/tracks/4EwRn20k5ZnkcxbFrO9uKs,https://api.spotify.com/v1/audio-analysis/4EwRn20k5ZnkcxbFrO9uKs,202909.0,4.0
4F7B2SnKMWBc0m0VXpmrxD,11,Dip and Roll,Lyrikal,Dip and Roll,2015-09-15,False,4F7B2SnKMWBc0m0VXpmrxD,spotify:track:4F7B2SnKMWBc0m0VXpmrxD,soca,0.775,0.906,2.0,-5.023,1.0,0.0455,0.0992,0.000129,0.156,0.848,124.923,audio_features,4F7B2SnKMWBc0m0VXpmrxD,spotify:track:4F7B2SnKMWBc0m0VXpmrxD,https://api.spotify.com/v1/tracks/4F7B2SnKMWBc0m0VXpmrxD,https://api.spotify.com/v1/audio-analysis/4F7B2SnKMWBc0m0VXpmrxD,203703.0,4.0
4FMCnlJVcYScG4056porn2,258,Hot Gyal Soca,Shal Marshall,Toatin Riddim,2019-10-01,False,4FMCnlJVcYScG4056porn2,spotify:track:4FMCnlJVcYScG4056porn2,soca,0.838,0.886,2.0,-2.099,1.0,0.138,0.249,0.0,0.305,0.54,109.998,audio_features,4FMCnlJVcYScG4056porn2,spotify:track:4FMCnlJVcYScG4056porn2,https://api.spotify.com/v1/tracks/4FMCnlJVcYScG4056porn2,https://api.spotify.com/v1/audio-analysis/4FMCnlJVcYScG4056porn2,153287.0,4.0
4FYN5LaWPA9YAgQWL3ycmP,204,Bullet Proof,Skinny Fabulous,Bullet Proof Riddim,2019-06-07,False,4FYN5LaWPA9YAgQWL3ycmP,spotify:track:4FYN5LaWPA9YAgQWL3ycmP,soca,0.739,0.933,1.0,-4.597,1.0,0.191,0.597,5.63e-05,0.0725,0.748,131.933,audio_features,4FYN5LaWPA9YAgQWL3ycmP,spotify:track:4FYN5LaWPA9YAgQWL3ycmP,https://api.spotify.com/v1/tracks/4FYN5LaWPA9YAgQWL3ycmP,https://api.spotify.com/v1/audio-analysis/4FYN5LaWPA9YAgQWL3ycmP,194964.0,4.0
4FaHswuKrs6QlFh8fVZcuG,339,Happy,Skinny Fabulous,Ole Ting Riddim,2018-12-28,False,4FaHswuKrs6QlFh8fVZcuG,spotify:track:4FaHswuKrs6QlFh8fVZcuG,soca,0.771,0.878,5.0,-4.065,1.0,0.0777,0.0358,0.0,0.578,0.682,109.998,audio_features,4FaHswuKrs6QlFh8fVZcuG,spotify:track:4FaHswuKrs6QlFh8fVZcuG,https://api.spotify.com/v1/tracks/4FaHswuKrs6QlFh8fVZcuG,https://api.spotify.com/v1/audio-analysis/4FaHswuKrs6QlFh8fVZcuG,187258.0,4.0
4FajNKWXF0laeJTOjhIJQe,146,Marc,Fay-Ann Lyons,Marc,2018-12-21,False,4FajNKWXF0laeJTOjhIJQe,spotify:track:4FajNKWXF0laeJTOjhIJQe,soca,0.649,0.873,0.0,-3.346,1.0,0.0799,0.179,0.0,0.0547,0.869,78.651,audio_features,4FajNKWXF0laeJTOjhIJQe,spotify:track:4FajNKWXF0laeJTOjhIJQe,https://api.spotify.com/v1/tracks/4FajNKWXF0laeJTOjhIJQe,https://api.spotify.com/v1/audio-analysis/4FajNKWXF0laeJTOjhIJQe,199322.0,5.0
4Fml6gWW8QSC6XkCjTDg0R,416,Birthday,System32,Knock About Riddim,2019-10-24,False,4Fml6gWW8QSC6XkCjTDg0R,spotify:track:4Fml6gWW8QSC6XkCjTDg0R,soca,0.558,0.771,1.0,-4.37,1.0,0.155,0.139,7.54e-05,0.936,0.733,105.053,audio_features,4Fml6gWW8QSC6XkCjTDg0R,spotify:track:4Fml6gWW8QSC6XkCjTDg0R,https://api.spotify.com/v1/tracks/4Fml6gWW8QSC6XkCjTDg0R,https://api.spotify.com/v1/audio-analysis/4Fml6gWW8QSC6XkCjTDg0R,181143.0,4.0
4GdSbjldKEvKOwJpD8KQ3r,304,Hornaman & De Realman,Towa Hill,The Controversy Riddim - EP,2019-06-17,False,4GdSbjldKEvKOwJpD8KQ3r,spotify:track:4GdSbjldKEvKOwJpD8KQ3r,soca,0.699,0.701,10.0,-4.983,0.0,0.123,0.342,0.382,0.0716,0.274,160.016,audio_features,4GdSbjldKEvKOwJpD8KQ3r,spotify:track:4GdSbjldKEvKOwJpD8KQ3r,https://api.spotify.com/v1/tracks/4GdSbjldKEvKOwJpD8KQ3r,https://api.spotify.com/v1/audio-analysis/4GdSbjldKEvKOwJpD8KQ3r,165001.0,4.0
4Gp9sCQQ4C3YJjBLp8egzP,1673,Expensive Liquor,Shanta Prince,Jack Frost Riddim,2017-06-16,False,4Gp9sCQQ4C3YJjBLp8egzP,spotify:track:4Gp9sCQQ4C3YJjBLp8egzP,soca,0.903,0.901,7.0,-3.694,1.0,0.119,0.217,7.28e-06,0.0959,0.938,117.9,audio_features,4Gp9sCQQ4C3YJjBLp8egzP,spotify:track:4Gp9sCQQ4C3YJjBLp8egzP,https://api.spotify.com/v1/tracks/4Gp9sCQQ4C3YJjBLp8egzP,https://api.spotify.com/v1/audio-analysis/4Gp9sCQQ4C3YJjBLp8egzP,181144.0,4.0
4H26KQDkxMsPLStv0G9xoR,1237,Reunion,Konshens,Cubano Riddim,2019-11-04,False,4H26KQDkxMsPLStv0G9xoR,spotify:track:4H26KQDkxMsPLStv0G9xoR,soca,0.79,0.853,1.0,-4.814,1.0,0.0599,0.0589,0.000581,0.0473,0.891,105.979,audio_features,4H26KQDkxMsPLStv0G9xoR,spotify:track:4H26KQDkxMsPLStv0G9xoR,https://api.spotify.com/v1/tracks/4H26KQDkxMsPLStv0G9xoR,https://api.spotify.com/v1/audio-analysis/4H26KQDkxMsPLStv0G9xoR,185174.0,4.0
4HZ9G5QWnwdHPiJClnGVJW,1619,First Class,Bunji Garlin,The Mighty Calypso,2019-11-29,False,4HZ9G5QWnwdHPiJClnGVJW,spotify:track:4HZ9G5QWnwdHPiJClnGVJW,soca,0.625,0.792,11.0,-4.409,1.0,0.25,0.0275,0.0,0.261,0.674,105.073,audio_features,4HZ9G5QWnwdHPiJClnGVJW,spotify:track:4HZ9G5QWnwdHPiJClnGVJW,https://api.spotify.com/v1/tracks/4HZ9G5QWnwdHPiJClnGVJW,https://api.spotify.com/v1/audio-analysis/4HZ9G5QWnwdHPiJClnGVJW,157714.0,4.0
4IGar2jttawwBQH1oH7yG9,663,Changes,Preedy,Changes,2019-07-30,False,4IGar2jttawwBQH1oH7yG9,spotify:track:4IGar2jttawwBQH1oH7yG9,soca,0.788,0.704,7.0,-5.949,1.0,0.101,0.163,0.00423,0.112,0.691,104.052,audio_features,4IGar2jttawwBQH1oH7yG9,spotify:track:4IGar2jttawwBQH1oH7yG9,https://api.spotify.com/v1/tracks/4IGar2jttawwBQH1oH7yG9,https://api.spotify.com/v1/audio-analysis/4IGar2jttawwBQH1oH7yG9,205385.0,4.0
4Ib1wGRtw2szeBJqaaLmNF,665,Jamish Feelin',Motto,Jamish Riddim,2018-12-21,False,4Ib1wGRtw2szeBJqaaLmNF,spotify:track:4Ib1wGRtw2szeBJqaaLmNF,soca,0.806,0.885,7.0,-3.167,0.0,0.115,0.334,0.0,0.582,0.869,112.054,audio_features,4Ib1wGRtw2szeBJqaaLmNF,spotify:track:4Ib1wGRtw2szeBJqaaLmNF,https://api.spotify.com/v1/tracks/4Ib1wGRtw2szeBJqaaLmNF,https://api.spotify.com/v1/audio-analysis/4Ib1wGRtw2szeBJqaaLmNF,149213.0,4.0
4Is3CsaMwB7FgZMgQqfXah,106,Dedicated,Lyrikal,All or Nothing,2018-07-19,False,4Is3CsaMwB7FgZMgQqfXah,spotify:track:4Is3CsaMwB7FgZMgQqfXah,soca,0.758,0.877,5.0,-4.654,0.0,0.211,0.0894,0.0,0.133,0.728,129.519,audio_features,4Is3CsaMwB7FgZMgQqfXah,spotify:track:4Is3CsaMwB7FgZMgQqfXah,https://api.spotify.com/v1/tracks/4Is3CsaMwB7FgZMgQqfXah,https://api.spotify.com/v1/audio-analysis/4Is3CsaMwB7FgZMgQqfXah,222375.0,4.0
4IuxVcyS0OduIbO0RElukO,1668,Gyal Season,GBM Nutron,Sando Riddim: Trinidad and Tobago Carnival Soca 2014,2013-11-14,False,4IuxVcyS0OduIbO0RElukO,spotify:track:4IuxVcyS0OduIbO0RElukO,soca,0.493,0.796,4.0,-5.112,1.0,0.165,0.115,0.0,0.201,0.569,78.29,audio_features,4IuxVcyS0OduIbO0RElukO,spotify:track:4IuxVcyS0OduIbO0RElukO,https://api.spotify.com/v1/tracks/4IuxVcyS0OduIbO0RElukO,https://api.spotify.com/v1/audio-analysis/4IuxVcyS0OduIbO0RElukO,234289.0,3.0
4JMMSKV7PWIUaK9vwXSSUh,1073,I Got You,Ricardo Drue,Rocket Launcher Riddim,2018-05-30,True,4JMMSKV7PWIUaK9vwXSSUh,spotify:track:4JMMSKV7PWIUaK9vwXSSUh,soca,0.774,0.944,8.0,-3.905,1.0,0.0509,0.0482,0.000164,0.0618,0.948,130.034,audio_features,4JMMSKV7PWIUaK9vwXSSUh,spotify:track:4JMMSKV7PWIUaK9vwXSSUh,https://api.spotify.com/v1/tracks/4JMMSKV7PWIUaK9vwXSSUh,https://api.spotify.com/v1/audio-analysis/4JMMSKV7PWIUaK9vwXSSUh,142653.0,4.0
4JUWl2mgip2Td70eSAqGGP,1636,RIP,Ricardo Drue,Tumbi Riddim,2019-12-12,False,4JUWl2mgip2Td70eSAqGGP,spotify:track:4JUWl2mgip2Td70eSAqGGP,soca,0.807,0.781,10.0,-5.423,0.0,0.0561,0.00289,0.0176,0.109,0.551,126.02,audio_features,4JUWl2mgip2Td70eSAqGGP,spotify:track:4JUWl2mgip2Td70eSAqGGP,https://api.spotify.com/v1/tracks/4JUWl2mgip2Td70eSAqGGP,https://api.spotify.com/v1/audio-analysis/4JUWl2mgip2Td70eSAqGGP,177143.0,4.0
