,track_name,track_id,track_uri,artist,album_name,album_id,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1202,Give Thanks,5mmjuWlkaoC2c2MZQAvvNV,spotify:track:5mmjuWlkaoC2c2MZQAvvNV,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.336,0.162,5,-10.117,1,0.0326,0.98,0.486,0.0821,0.228,130.025,audio_features,5mmjuWlkaoC2c2MZQAvvNV,spotify:track:5mmjuWlkaoC2c2MZQAvvNV,https://api.spotify.com/v1/tracks/5mmjuWlkaoC2c2MZQAvvNV,https://api.spotify.com/v1/audio-analysis/5mmjuWlkaoC2c2MZQAvvNV,251267,3
1203,How Majestic Is Thy Name,4FMXC2U7aBGiCy9eDeZXhV,spotify:track:4FMXC2U7aBGiCy9eDeZXhV,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.742,0.13,0,-14.01,1,0.039,0.951,0.874,0.0872,0.505,117.96,audio_features,4FMXC2U7aBGiCy9eDeZXhV,spotify:track:4FMXC2U7aBGiCy9eDeZXhV,https://api.spotify.com/v1/tracks/4FMXC2U7aBGiCy9eDeZXhV,https://api.spotify.com/v1/audio-analysis/4FMXC2U7aBGiCy9eDeZXhV,253960,4
1204,Hosanna,6pGc29Qv0rknZFqePTX792,spotify:track:6pGc29Qv0rknZFqePTX792,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.407,0.229,10,-8.754,1,0.0294,0.908,0.306,0.0948,0.243,91.793,audio_features,6pGc29Qv0rknZFqePTX792,spotify:track:6pGc29Qv0rknZFqePTX792,https://api.spotify.com/v1/tracks/6pGc29Qv0rknZFqePTX792,https://api.spotify.com/v1/audio-analysis/6pGc29Qv0rknZFqePTX792,268200,4
1205,An Angry Thunderstorm,3aqr3ILYsAN0YIXF0qDnO4,spotify:track:3aqr3ILYsAN0YIXF0qDnO4,White Noise Meditation,"Rain Drop Medley of Roof, Thunder, Forest, Car, and More (Loopable Audio for Insomnia, Meditation, and Restless Children)",03dnfJVUhi9CTfwYWppvPz,spotify:album:03dnfJVUhi9CTfwYWppvPz,0.145,0.525,2,-15.818,1,0.0508,0.0002,0.596,0.358,0.0209,94.464,audio_features,3aqr3ILYsAN0YIXF0qDnO4,spotify:track:3aqr3ILYsAN0YIXF0qDnO4,https://api.spotify.com/v1/tracks/3aqr3ILYsAN0YIXF0qDnO4,https://api.spotify.com/v1/audio-analysis/3aqr3ILYsAN0YIXF0qDnO4,77121,4
1206,A Gentle Thunderstorm,6yayIoldAdLZma98ePTyqt,spotify:track:6yayIoldAdLZma98ePTyqt,Meditation Music Club,"Rain Drop Medley of Roof, Thunder, Forest, Car, and More (Loopable Audio for Insomnia, Meditation, and Restless Children)",50tgqfVzX124WVSAS19teI,spotify:album:50tgqfVzX124WVSAS19teI,0.13,0.653,2,-23.888,1,0.061,0.769,0.992,0.175,0.0148,86.728,audio_features,6yayIoldAdLZma98ePTyqt,spotify:track:6yayIoldAdLZma98ePTyqt,https://api.spotify.com/v1/tracks/6yayIoldAdLZma98ePTyqt,https://api.spotify.com/v1/audio-analysis/6yayIoldAdLZma98ePTyqt,89230,3
1207,Heavier Rain Fall with Thunder,2ZpPQjoRgxx7Sjll7MeJbT,spotify:track:2ZpPQjoRgxx7Sjll7MeJbT,"Lightning, Thunder and Rain Storm","Rain Drop Medley of Roof, Thunder, Forest, Car, and More (Loopable Audio for Insomnia, Meditation, and Restless Children)",50tgqfVzX124WVSAS19teI,spotify:album:50tgqfVzX124WVSAS19teI,0.0,0.406,9,-18.691,1,0.0,0.0,0.757,0.357,0.0,0.0,audio_features,2ZpPQjoRgxx7Sjll7MeJbT,spotify:track:2ZpPQjoRgxx7Sjll7MeJbT,https://api.spotify.com/v1/tracks/2ZpPQjoRgxx7Sjll7MeJbT,https://api.spotify.com/v1/audio-analysis/2ZpPQjoRgxx7Sjll7MeJbT,77121,0
1208,Thundering Rain,1Isb6ZNNY5JE7LlTXERQBc,spotify:track:1Isb6ZNNY5JE7LlTXERQBc,Thunder Storm,Thunder For Rest,7xCGtvRj1eXXQdF0f8N5EK,spotify:album:7xCGtvRj1eXXQdF0f8N5EK,0.175,0.166,9,-28.232,1,0.05,0.32,0.924,0.103,0.0228,112.475,audio_features,1Isb6ZNNY5JE7LlTXERQBc,spotify:track:1Isb6ZNNY5JE7LlTXERQBc,https://api.spotify.com/v1/tracks/1Isb6ZNNY5JE7LlTXERQBc,https://api.spotify.com/v1/audio-analysis/1Isb6ZNNY5JE7LlTXERQBc,79896,3
1209,Rain and Thunder,1MOMIfSt3OUGhq3MnjmckO,spotify:track:1MOMIfSt3OUGhq3MnjmckO,Thunder Storm,Thunderstorm and Rain,1UKE2dycE0mtEJR9iqeVT2,spotify:album:1UKE2dycE0mtEJR9iqeVT2,0.165,1.0,1,-14.135,0,0.0524,0.0936,0.984,0.92,1e-05,81.293,audio_features,1MOMIfSt3OUGhq3MnjmckO,spotify:track:1MOMIfSt3OUGhq3MnjmckO,https://api.spotify.com/v1/tracks/1MOMIfSt3OUGhq3MnjmckO,https://api.spotify.com/v1/audio-analysis/1MOMIfSt3OUGhq3MnjmckO,142474,4
1210,Distant Rumbles,6nW2yvTZgHWbuE0f3hpdqe,spotify:track:6nW2yvTZgHWbuE0f3hpdqe,Thunder Storm,Thunder For Rest,7xCGtvRj1eXXQdF0f8N5EK,spotify:album:7xCGtvRj1eXXQdF0f8N5EK,0.117,0.441,10,-37.618,0,0.0421,0.595,0.994,0.1,0.0193,89.842,audio_features,6nW2yvTZgHWbuE0f3hpdqe,spotify:track:6nW2yvTZgHWbuE0f3hpdqe,https://api.spotify.com/v1/tracks/6nW2yvTZgHWbuE0f3hpdqe,https://api.spotify.com/v1/audio-analysis/6nW2yvTZgHWbuE0f3hpdqe,223425,4
1211,Relaxing Rain and Thunder,1fWYVaYTKif65GvoZKKKGC,spotify:track:1fWYVaYTKif65GvoZKKKGC,Thunder Storm,Thunderstorm and Rain,1UKE2dycE0mtEJR9iqeVT2,spotify:album:1UKE2dycE0mtEJR9iqeVT2,0.141,0.38,8,-21.865,1,0.0911,6.59e-05,0.95,0.502,0.0377,72.955,audio_features,1fWYVaYTKif65GvoZKKKGC,spotify:track:1fWYVaYTKif65GvoZKKKGC,https://api.spotify.com/v1/tracks/1fWYVaYTKif65GvoZKKKGC,https://api.spotify.com/v1/audio-analysis/1fWYVaYTKif65GvoZKKKGC,176000,3
1212,Rainforest Storm,1yDpkDFm4CoReohKBx7R0y,spotify:track:1yDpkDFm4CoReohKBx7R0y,Thunder Storm,Thunder For Rest,7xCGtvRj1eXXQdF0f8N5EK,spotify:album:7xCGtvRj1eXXQdF0f8N5EK,0.083,0.633,11,-34.216,1,0.0461,0.586,0.996,0.389,0.00757,84.804,audio_features,1yDpkDFm4CoReohKBx7R0y,spotify:track:1yDpkDFm4CoReohKBx7R0y,https://api.spotify.com/v1/tracks/1yDpkDFm4CoReohKBx7R0y,https://api.spotify.com/v1/audio-analysis/1yDpkDFm4CoReohKBx7R0y,319699,4
1213,Monsoon Weather,582wZB4JRjbhNPCszaS8XE,spotify:track:582wZB4JRjbhNPCszaS8XE,Thunder Storm,Thunder For Rest,7xCGtvRj1eXXQdF0f8N5EK,spotify:album:7xCGtvRj1eXXQdF0f8N5EK,0.257,0.656,6,-31.037,0,0.0471,0.000709,0.812,0.306,0.03,57.568,audio_features,582wZB4JRjbhNPCszaS8XE,spotify:track:582wZB4JRjbhNPCszaS8XE,https://api.spotify.com/v1/tracks/582wZB4JRjbhNPCszaS8XE,https://api.spotify.com/v1/audio-analysis/582wZB4JRjbhNPCszaS8XE,139191,4
1214,Storm on the Beach,4zjyHe1a4uKFSjHpGymbdf,spotify:track:4zjyHe1a4uKFSjHpGymbdf,Nightnoise,"Lightning Strikes (Loopable Soundscapes for Insomnia, Meditation, and Restless Children)",44hSnrJRM68Cg4aegFk58n,spotify:album:44hSnrJRM68Cg4aegFk58n,0.109,1.0,10,-11.04,0,0.0828,0.0892,0.909,0.403,1e-05,82.065,audio_features,4zjyHe1a4uKFSjHpGymbdf,spotify:track:4zjyHe1a4uKFSjHpGymbdf,https://api.spotify.com/v1/tracks/4zjyHe1a4uKFSjHpGymbdf,https://api.spotify.com/v1/audio-analysis/4zjyHe1a4uKFSjHpGymbdf,96196,1
1215,Special Way,2svRfPbadfZzoQoTX8yzQb,spotify:track:2svRfPbadfZzoQoTX8yzQb,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.712,0.765,0,-8.642,1,0.0572,0.0128,0.0,0.32,0.773,97.068,audio_features,2svRfPbadfZzoQoTX8yzQb,spotify:track:2svRfPbadfZzoQoTX8yzQb,https://api.spotify.com/v1/tracks/2svRfPbadfZzoQoTX8yzQb,https://api.spotify.com/v1/audio-analysis/2svRfPbadfZzoQoTX8yzQb,228800,4
1216,Spell,4eu4zpDrDPY1McX3pbRSll,spotify:track:4eu4zpDrDPY1McX3pbRSll,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.558,0.537,8,-8.893,1,0.0564,0.0503,0.00198,0.0734,0.542,168.107,audio_features,4eu4zpDrDPY1McX3pbRSll,spotify:track:4eu4zpDrDPY1McX3pbRSll,https://api.spotify.com/v1/tracks/4eu4zpDrDPY1McX3pbRSll,https://api.spotify.com/v1/audio-analysis/4eu4zpDrDPY1McX3pbRSll,328333,4
1217,Plastic Smile,01tsGXgh8mflSvGl61BOwD,spotify:track:01tsGXgh8mflSvGl61BOwD,Sylvia Tella,Tella Like It Is,6a8sS2Ksa0Zz8TuTbJCVZ0,spotify:album:6a8sS2Ksa0Zz8TuTbJCVZ0,0.853,0.632,7,-4.728,1,0.179,0.109,0.0,0.0527,0.832,76.965,audio_features,01tsGXgh8mflSvGl61BOwD,spotify:track:01tsGXgh8mflSvGl61BOwD,https://api.spotify.com/v1/tracks/01tsGXgh8mflSvGl61BOwD,https://api.spotify.com/v1/audio-analysis/01tsGXgh8mflSvGl61BOwD,224307,4
1218,Spell,0JhrDbio1I41KF5bFMQfou,spotify:track:0JhrDbio1I41KF5bFMQfou,Sylvia Tella,Love is All I Bring,2jAxcrtHoGo7SNS0r27TKk,spotify:album:2jAxcrtHoGo7SNS0r27TKk,0.67,0.511,8,-11.952,1,0.079,0.0727,0.0,0.104,0.632,81.947,audio_features,0JhrDbio1I41KF5bFMQfou,spotify:track:0JhrDbio1I41KF5bFMQfou,https://api.spotify.com/v1/tracks/0JhrDbio1I41KF5bFMQfou,https://api.spotify.com/v1/audio-analysis/0JhrDbio1I41KF5bFMQfou,249133,4
1219,What Love Gotto Do,7fjf11vsB5IbR6PgNiradK,spotify:track:7fjf11vsB5IbR6PgNiradK,Sylvia Tella,"Reggae Hits, Vol. 21",2l3pEVbxXYZyzwFhcRMAMs,spotify:album:2l3pEVbxXYZyzwFhcRMAMs,0.819,0.852,6,-3.834,0,0.26,0.103,0.0,0.0668,0.752,95.775,audio_features,7fjf11vsB5IbR6PgNiradK,spotify:track:7fjf11vsB5IbR6PgNiradK,https://api.spotify.com/v1/tracks/7fjf11vsB5IbR6PgNiradK,https://api.spotify.com/v1/audio-analysis/7fjf11vsB5IbR6PgNiradK,219893,4
1220,Happy Home,5A3plvlcwnVW5tt8l0hj9N,spotify:track:5A3plvlcwnVW5tt8l0hj9N,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.764,0.521,9,-6.001,1,0.0607,0.226,0.0,0.571,0.68,150.554,audio_features,5A3plvlcwnVW5tt8l0hj9N,spotify:track:5A3plvlcwnVW5tt8l0hj9N,https://api.spotify.com/v1/tracks/5A3plvlcwnVW5tt8l0hj9N,https://api.spotify.com/v1/audio-analysis/5A3plvlcwnVW5tt8l0hj9N,233267,4
1221,Sweet Like Honey,6VJ5nUCouN1nKTiaq8deq6,spotify:track:6VJ5nUCouN1nKTiaq8deq6,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.72,0.565,2,-6.507,1,0.0404,0.0466,3.55e-05,0.391,0.712,82.212,audio_features,6VJ5nUCouN1nKTiaq8deq6,spotify:track:6VJ5nUCouN1nKTiaq8deq6,https://api.spotify.com/v1/tracks/6VJ5nUCouN1nKTiaq8deq6,https://api.spotify.com/v1/audio-analysis/6VJ5nUCouN1nKTiaq8deq6,209840,4
1222,Mother Nature,1BrF9QnoxQPfkmlqGhFnC7,spotify:track:1BrF9QnoxQPfkmlqGhFnC7,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.616,0.544,4,-5.984,0,0.163,0.256,0.0,0.249,0.538,78.553,audio_features,1BrF9QnoxQPfkmlqGhFnC7,spotify:track:1BrF9QnoxQPfkmlqGhFnC7,https://api.spotify.com/v1/tracks/1BrF9QnoxQPfkmlqGhFnC7,https://api.spotify.com/v1/audio-analysis/1BrF9QnoxQPfkmlqGhFnC7,212560,4
1223,What's Love Got to Do,3gkEaBmMKHwySAMbAEG2qL,spotify:track:3gkEaBmMKHwySAMbAEG2qL,Sylvia Tella,Reggae Max: Sylvia Tella,2hYKEK3P9JyVwJvEQaRPfs,spotify:album:2hYKEK3P9JyVwJvEQaRPfs,0.865,0.665,1,-6.376,0,0.198,0.0279,1.38e-06,0.0576,0.699,95.957,audio_features,3gkEaBmMKHwySAMbAEG2qL,spotify:track:3gkEaBmMKHwySAMbAEG2qL,https://api.spotify.com/v1/tracks/3gkEaBmMKHwySAMbAEG2qL,https://api.spotify.com/v1/audio-analysis/3gkEaBmMKHwySAMbAEG2qL,221267,4
1224,My Life Is in Your Hand,2MzoCIhEuI0eNaothdvEiR,spotify:track:2MzoCIhEuI0eNaothdvEiR,Sylvia Tella,Proverbs Chapter One,6kxpB3E8U0YjuDE2f5gyIw,spotify:album:6kxpB3E8U0YjuDE2f5gyIw,0.755,0.424,2,-10.588,1,0.195,0.236,0.0,0.0976,0.941,153.881,audio_features,2MzoCIhEuI0eNaothdvEiR,spotify:track:2MzoCIhEuI0eNaothdvEiR,https://api.spotify.com/v1/tracks/2MzoCIhEuI0eNaothdvEiR,https://api.spotify.com/v1/audio-analysis/2MzoCIhEuI0eNaothdvEiR,246160,4
1225,Love Me Tonight,4YD9PqcjIYNzcZHBhe4FLq,spotify:track:4YD9PqcjIYNzcZHBhe4FLq,Trevor Walters,"The Best of Original British Lovers Rock, Vol. 1",0huVpCi6YasXCbtUTek14K,spotify:album:0huVpCi6YasXCbtUTek14K,0.501,0.686,2,-6.323,1,0.0441,0.146,8.98e-05,0.703,0.47,95.398,audio_features,4YD9PqcjIYNzcZHBhe4FLq,spotify:track:4YD9PqcjIYNzcZHBhe4FLq,https://api.spotify.com/v1/tracks/4YD9PqcjIYNzcZHBhe4FLq,https://api.spotify.com/v1/audio-analysis/4YD9PqcjIYNzcZHBhe4FLq,271920,4
1226,Lovers Jam,6pSPetMW4hMh2FjRTBXX2Y,spotify:track:6pSPetMW4hMh2FjRTBXX2Y,Michael Gordon,"Pure Lovers, Vol. 16",7CdwR94qM2Ra7Az0lhODU0,spotify:album:7CdwR94qM2Ra7Az0lhODU0,0.823,0.572,0,-6.477,1,0.0471,0.0621,0.0,0.0797,0.781,125.887,audio_features,6pSPetMW4hMh2FjRTBXX2Y,spotify:track:6pSPetMW4hMh2FjRTBXX2Y,https://api.spotify.com/v1/tracks/6pSPetMW4hMh2FjRTBXX2Y,https://api.spotify.com/v1/audio-analysis/6pSPetMW4hMh2FjRTBXX2Y,257613,4
1227,The Fool Again,002Y34MjC6bUpZGTGRM7lh,spotify:track:002Y34MjC6bUpZGTGRM7lh,Trevor Walters,"Pop Hits Inna Reggae, Vol. 1",4Za1i0P6RpZKx1CJZmqmL2,spotify:album:4Za1i0P6RpZKx1CJZmqmL2,0.771,0.381,8,-9.226,0,0.0912,0.183,0.0,0.0246,0.807,78.332,audio_features,002Y34MjC6bUpZGTGRM7lh,spotify:track:002Y34MjC6bUpZGTGRM7lh,https://api.spotify.com/v1/tracks/002Y34MjC6bUpZGTGRM7lh,https://api.spotify.com/v1/audio-analysis/002Y34MjC6bUpZGTGRM7lh,242027,4
1228,Give Love a Try,1YTDsXvdHBZbYqQZdbdqIg,spotify:track:1YTDsXvdHBZbYqQZdbdqIg,Trevor Walters,"Big People Music, Vol. 13",3NtSN2M6Nqfq2okb8A95lS,spotify:album:3NtSN2M6Nqfq2okb8A95lS,0.773,0.633,7,-6.829,1,0.042,0.00707,0.0,0.0811,0.667,123.024,audio_features,1YTDsXvdHBZbYqQZdbdqIg,spotify:track:1YTDsXvdHBZbYqQZdbdqIg,https://api.spotify.com/v1/tracks/1YTDsXvdHBZbYqQZdbdqIg,https://api.spotify.com/v1/audio-analysis/1YTDsXvdHBZbYqQZdbdqIg,238253,4
1229,Can You Feel the Love,0CiSsiAAEb9ybYJStC43ju,spotify:track:0CiSsiAAEb9ybYJStC43ju,Pure Silk,"Pure Lovers, Vol. 4",5MF7yPWAg1iL6u1tSMKJl8,spotify:album:5MF7yPWAg1iL6u1tSMKJl8,0.768,0.322,1,-14.674,1,0.0325,0.0497,8.56e-05,0.139,0.826,90.406,audio_features,0CiSsiAAEb9ybYJStC43ju,spotify:track:0CiSsiAAEb9ybYJStC43ju,https://api.spotify.com/v1/tracks/0CiSsiAAEb9ybYJStC43ju,https://api.spotify.com/v1/audio-analysis/0CiSsiAAEb9ybYJStC43ju,219840,4
1230,Bloody Eyes,5Sa1nfB0LOjOrBLcxuZJzL,spotify:track:5Sa1nfB0LOjOrBLcxuZJzL,Trevor Walters,Simply the Best Lovers Rock Selection,5f0tmd7eYaw0RbwNZ0x8vG,spotify:album:5f0tmd7eYaw0RbwNZ0x8vG,0.8,0.617,9,-7.731,0,0.0376,0.138,0.0107,0.0791,0.839,139.903,audio_features,5Sa1nfB0LOjOrBLcxuZJzL,spotify:track:5Sa1nfB0LOjOrBLcxuZJzL,https://api.spotify.com/v1/tracks/5Sa1nfB0LOjOrBLcxuZJzL,https://api.spotify.com/v1/audio-analysis/5Sa1nfB0LOjOrBLcxuZJzL,201693,4
1231,Lets Give It One More Try,4l3MuDcQTayQvey5sHGKXv,spotify:track:4l3MuDcQTayQvey5sHGKXv,Trevor Walters,Lovers 4lovers,6pPS4MRTrnVTkjymk5gIzl,spotify:album:6pPS4MRTrnVTkjymk5gIzl,0.731,0.393,6,-13.888,1,0.371,0.096,0.000101,0.313,0.844,177.395,audio_features,4l3MuDcQTayQvey5sHGKXv,spotify:track:4l3MuDcQTayQvey5sHGKXv,https://api.spotify.com/v1/tracks/4l3MuDcQTayQvey5sHGKXv,https://api.spotify.com/v1/audio-analysis/4l3MuDcQTayQvey5sHGKXv,210016,4
1232,Sixteen Candles,06FA7smvEL1QW9bkyBUpab,spotify:track:06FA7smvEL1QW9bkyBUpab,Trevor Walters,The Birthday Party Album,27JNKfxpfBSXtlywZCTlOl,spotify:album:27JNKfxpfBSXtlywZCTlOl,0.729,0.5,10,-6.327,1,0.0355,0.289,2.02e-06,0.075,0.907,77.007,audio_features,06FA7smvEL1QW9bkyBUpab,spotify:track:06FA7smvEL1QW9bkyBUpab,https://api.spotify.com/v1/tracks/06FA7smvEL1QW9bkyBUpab,https://api.spotify.com/v1/audio-analysis/06FA7smvEL1QW9bkyBUpab,215107,4
1233,Down The Street,4uKDKmPHpdgswBrq2mUJrL,spotify:track:4uKDKmPHpdgswBrq2mUJrL,Trevor Walters,Fire Tribe 1,5qbfgwllzBPgzBwOjv4iU9,spotify:album:5qbfgwllzBPgzBwOjv4iU9,0.715,0.644,0,-10.936,1,0.0417,0.198,7.98e-06,0.303,0.939,89.981,audio_features,4uKDKmPHpdgswBrq2mUJrL,spotify:track:4uKDKmPHpdgswBrq2mUJrL,https://api.spotify.com/v1/tracks/4uKDKmPHpdgswBrq2mUJrL,https://api.spotify.com/v1/audio-analysis/4uKDKmPHpdgswBrq2mUJrL,209360,4
1234,Keep the Faith,5vEqJcEcCfV2dB4kZDSbm4,spotify:track:5vEqJcEcCfV2dB4kZDSbm4,Trevor Walters,"4 the Hard Way, Vol. 2",0yn94XIA9JXU2dcKhWBeg8,spotify:album:0yn94XIA9JXU2dcKhWBeg8,0.53,0.644,6,-7.137,0,0.082,0.134,2.66e-06,0.046,0.707,150.211,audio_features,5vEqJcEcCfV2dB4kZDSbm4,spotify:track:5vEqJcEcCfV2dB4kZDSbm4,https://api.spotify.com/v1/tracks/5vEqJcEcCfV2dB4kZDSbm4,https://api.spotify.com/v1/audio-analysis/5vEqJcEcCfV2dB4kZDSbm4,210011,4
1235,"Joker Smoker 12"" Mix",72Mqd8exzzElzRCeuP5tSm,spotify:track:72Mqd8exzzElzRCeuP5tSm,Triston Palma,Joker Smoker,364SqWnW8GVEn3EQAHjuZR,spotify:album:364SqWnW8GVEn3EQAHjuZR,0.589,0.461,10,-6.668,0,0.144,0.0298,0.00166,0.422,0.564,142.217,audio_features,72Mqd8exzzElzRCeuP5tSm,spotify:track:72Mqd8exzzElzRCeuP5tSm,https://api.spotify.com/v1/tracks/72Mqd8exzzElzRCeuP5tSm,https://api.spotify.com/v1/audio-analysis/72Mqd8exzzElzRCeuP5tSm,431560,4
1236,Entertainment,5VRcwCb8RBij17R2auOC4m,spotify:track:5VRcwCb8RBij17R2auOC4m,Triston Palma,DJ Andy Smith: Greensleeves Document,2ieeMC7ZVbb6Ji893T6Scu,spotify:album:2ieeMC7ZVbb6Ji893T6Scu,0.726,0.494,0,-6.4,1,0.189,0.0179,0.0,0.395,0.637,73.154,audio_features,5VRcwCb8RBij17R2auOC4m,spotify:track:5VRcwCb8RBij17R2auOC4m,https://api.spotify.com/v1/tracks/5VRcwCb8RBij17R2auOC4m,https://api.spotify.com/v1/audio-analysis/5VRcwCb8RBij17R2auOC4m,252067,4
1237,Joker Smoker,5v3St9BrgxVgSWIGVQTNKp,spotify:track:5v3St9BrgxVgSWIGVQTNKp,Triston Palma,Total Recall Vol. 7,0plaOvWmGXLVVCHoZQpIiV,spotify:album:0plaOvWmGXLVVCHoZQpIiV,0.718,0.304,10,-14.166,0,0.17,0.00375,1.47e-06,0.366,0.637,141.066,audio_features,5v3St9BrgxVgSWIGVQTNKp,spotify:track:5v3St9BrgxVgSWIGVQTNKp,https://api.spotify.com/v1/tracks/5v3St9BrgxVgSWIGVQTNKp,https://api.spotify.com/v1/audio-analysis/5v3St9BrgxVgSWIGVQTNKp,211933,4
1238,Joker Smoker,5ai52fJUyrvMWe9D9w279y,spotify:track:5ai52fJUyrvMWe9D9w279y,Triston Palma,Joker Smoker,364SqWnW8GVEn3EQAHjuZR,spotify:album:364SqWnW8GVEn3EQAHjuZR,0.704,0.457,10,-8.138,0,0.0932,0.00336,0.0,0.363,0.626,139.579,audio_features,5ai52fJUyrvMWe9D9w279y,spotify:track:5ai52fJUyrvMWe9D9w279y,https://api.spotify.com/v1/tracks/5ai52fJUyrvMWe9D9w279y,https://api.spotify.com/v1/audio-analysis/5ai52fJUyrvMWe9D9w279y,217827,4
1239,Lover Man,0u0rxod4MYwx3r0Ii6Zvpu,spotify:track:0u0rxod4MYwx3r0Ii6Zvpu,Triston Palma,Joker Smoker,364SqWnW8GVEn3EQAHjuZR,spotify:album:364SqWnW8GVEn3EQAHjuZR,0.702,0.514,10,-8.277,0,0.0952,0.0561,0.0,0.0773,0.654,133.495,audio_features,0u0rxod4MYwx3r0Ii6Zvpu,spotify:track:0u0rxod4MYwx3r0Ii6Zvpu,https://api.spotify.com/v1/tracks/0u0rxod4MYwx3r0Ii6Zvpu,https://api.spotify.com/v1/audio-analysis/0u0rxod4MYwx3r0Ii6Zvpu,240333,4
1240,Innocent Man,2f46o59In8gvgrYYYabb2z,spotify:track:2f46o59In8gvgrYYYabb2z,Triston Palma,Joker Smoker,364SqWnW8GVEn3EQAHjuZR,spotify:album:364SqWnW8GVEn3EQAHjuZR,0.898,0.532,5,-7.878,0,0.172,0.00982,2.66e-05,0.0603,0.7,138.02,audio_features,2f46o59In8gvgrYYYabb2z,spotify:track:2f46o59In8gvgrYYYabb2z,https://api.spotify.com/v1/tracks/2f46o59In8gvgrYYYabb2z,https://api.spotify.com/v1/audio-analysis/2f46o59In8gvgrYYYabb2z,222773,4
1241,Entertainment (feat. Jah Thomas),3D5LdXYythQcBR7SDY4jQZ,spotify:track:3D5LdXYythQcBR7SDY4jQZ,Triston Palma,Strictly The Best Vol. 51,6EFR4aXlC8CtacHf30uOnH,spotify:album:6EFR4aXlC8CtacHf30uOnH,0.639,0.686,0,-2.744,1,0.104,0.0118,0.0,0.0882,0.812,73.57,audio_features,3D5LdXYythQcBR7SDY4jQZ,spotify:track:3D5LdXYythQcBR7SDY4jQZ,https://api.spotify.com/v1/tracks/3D5LdXYythQcBR7SDY4jQZ,https://api.spotify.com/v1/audio-analysis/3D5LdXYythQcBR7SDY4jQZ,349480,4
1242,Entertainment,7tYcU95936q2f4ZBuhy03J,spotify:track:7tYcU95936q2f4ZBuhy03J,Triston Palma,"12"""" Rulers - Jah Thomas",5t3xPvPY8G78VMUzqxGBpg,spotify:album:5t3xPvPY8G78VMUzqxGBpg,0.749,0.495,10,-7.113,1,0.0792,0.0715,0.0,0.0973,0.77,73.872,audio_features,7tYcU95936q2f4ZBuhy03J,spotify:track:7tYcU95936q2f4ZBuhy03J,https://api.spotify.com/v1/tracks/7tYcU95936q2f4ZBuhy03J,https://api.spotify.com/v1/audio-analysis/7tYcU95936q2f4ZBuhy03J,431693,4
1243,Settle Down Girl,2w0UXBkKZAK7cLawaXTYzN,spotify:track:2w0UXBkKZAK7cLawaXTYzN,Triston Palma,Trojan Presents: Dancehall,7xAe7IiSVDD8u0M288s444,spotify:album:7xAe7IiSVDD8u0M288s444,0.821,0.396,1,-8.562,0,0.0369,0.0117,1.83e-06,0.155,0.667,74.046,audio_features,2w0UXBkKZAK7cLawaXTYzN,spotify:track:2w0UXBkKZAK7cLawaXTYzN,https://api.spotify.com/v1/tracks/2w0UXBkKZAK7cLawaXTYzN,https://api.spotify.com/v1/audio-analysis/2w0UXBkKZAK7cLawaXTYzN,215973,4
1244,Give Me Give Me Your Love,62BgSyWRgF4WUDbpZ3gW7j,spotify:track:62BgSyWRgF4WUDbpZ3gW7j,Triston Palma,Joker Smoker,364SqWnW8GVEn3EQAHjuZR,spotify:album:364SqWnW8GVEn3EQAHjuZR,0.81,0.306,1,-8.651,0,0.119,0.286,0.0,0.194,0.699,130.145,audio_features,62BgSyWRgF4WUDbpZ3gW7j,spotify:track:62BgSyWRgF4WUDbpZ3gW7j,https://api.spotify.com/v1/tracks/62BgSyWRgF4WUDbpZ3gW7j,https://api.spotify.com/v1/audio-analysis/62BgSyWRgF4WUDbpZ3gW7j,219240,4
