,track_id,track_name,track_uri,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,3VeLkwO4wiW4nYb9vsj9sy,Tuff,spotify:track:3VeLkwO4wiW4nYb9vsj9sy,Tuff,0.791,0.762,4,-4.425,0,0.312,0.113,2.59e-06,0.123,0.837,187.826,audio_features,3VeLkwO4wiW4nYb9vsj9sy,spotify:track:3VeLkwO4wiW4nYb9vsj9sy,https://api.spotify.com/v1/tracks/3VeLkwO4wiW4nYb9vsj9sy,https://api.spotify.com/v1/audio-analysis/3VeLkwO4wiW4nYb9vsj9sy,166870,4
1,7qwwmll93bf8EAucuqyHCR,3ZN,spotify:track:7qwwmll93bf8EAucuqyHCR,3ZN,0.892,0.778,8,-3.542,1,0.264,0.0355,0.0,0.179,0.752,101.844,audio_features,7qwwmll93bf8EAucuqyHCR,spotify:track:7qwwmll93bf8EAucuqyHCR,https://api.spotify.com/v1/tracks/7qwwmll93bf8EAucuqyHCR,https://api.spotify.com/v1/audio-analysis/7qwwmll93bf8EAucuqyHCR,162220,4
2,6kmKwu4FLZO5Mq6w6LTsDy,One Family,spotify:track:6kmKwu4FLZO5Mq6w6LTsDy,One Family,0.573,0.706,0,-4.684,1,0.342,0.51,0.0,0.222,0.792,134.864,audio_features,6kmKwu4FLZO5Mq6w6LTsDy,spotify:track:6kmKwu4FLZO5Mq6w6LTsDy,https://api.spotify.com/v1/tracks/6kmKwu4FLZO5Mq6w6LTsDy,https://api.spotify.com/v1/audio-analysis/6kmKwu4FLZO5Mq6w6LTsDy,207400,5
3,49l6o4SWLy8BV2KqmWQm8p,Bless Me (feat. Damage Musiq),spotify:track:49l6o4SWLy8BV2KqmWQm8p,Bless Me (feat. Damage Musiq),0.556,0.462,7,-8.408,1,0.276,0.156,0.0,0.0747,0.231,108.136,audio_features,49l6o4SWLy8BV2KqmWQm8p,spotify:track:49l6o4SWLy8BV2KqmWQm8p,https://api.spotify.com/v1/tracks/49l6o4SWLy8BV2KqmWQm8p,https://api.spotify.com/v1/audio-analysis/49l6o4SWLy8BV2KqmWQm8p,200727,4
4,7Ib4HxrkMe8iHweXxMsev5,Open The Door,spotify:track:7Ib4HxrkMe8iHweXxMsev5,Open The Door,0.735,0.846,8,-4.843,1,0.208,0.0783,0.0,0.139,0.478,99.938,audio_features,7Ib4HxrkMe8iHweXxMsev5,spotify:track:7Ib4HxrkMe8iHweXxMsev5,https://api.spotify.com/v1/tracks/7Ib4HxrkMe8iHweXxMsev5,https://api.spotify.com/v1/audio-analysis/7Ib4HxrkMe8iHweXxMsev5,223600,4
5,3x1MtkFUatkrMWvs0vyR7r,Designer,spotify:track:3x1MtkFUatkrMWvs0vyR7r,Designer,0.709,0.918,2,-3.787,1,0.0484,0.137,0.0,0.107,0.46,105.098,audio_features,3x1MtkFUatkrMWvs0vyR7r,spotify:track:3x1MtkFUatkrMWvs0vyR7r,https://api.spotify.com/v1/tracks/3x1MtkFUatkrMWvs0vyR7r,https://api.spotify.com/v1/audio-analysis/3x1MtkFUatkrMWvs0vyR7r,210286,4
6,0cTjEOqFSsgxGgomBIfgXU,Gone Sleep,spotify:track:0cTjEOqFSsgxGgomBIfgXU,Gone Sleep,0.736,0.689,5,-3.265,1,0.4,0.353,0.0,0.0886,0.886,90.14,audio_features,0cTjEOqFSsgxGgomBIfgXU,spotify:track:0cTjEOqFSsgxGgomBIfgXU,https://api.spotify.com/v1/tracks/0cTjEOqFSsgxGgomBIfgXU,https://api.spotify.com/v1/audio-analysis/0cTjEOqFSsgxGgomBIfgXU,158342,4
7,2rpPqUES5jU5MMszeCAYjM,The Dream (feat. Chronic Law),spotify:track:2rpPqUES5jU5MMszeCAYjM,The Dream (feat. Chronic Law),0.6,0.754,6,-4.777,0,0.315,0.39,0.0,0.174,0.339,71.984,audio_features,2rpPqUES5jU5MMszeCAYjM,spotify:track:2rpPqUES5jU5MMszeCAYjM,https://api.spotify.com/v1/tracks/2rpPqUES5jU5MMszeCAYjM,https://api.spotify.com/v1/audio-analysis/2rpPqUES5jU5MMszeCAYjM,186946,3
8,67JIWxk9tn7CR2QUQtveWM,Dem Nuh Like We,spotify:track:67JIWxk9tn7CR2QUQtveWM,Mobay Son,0.626,0.56,5,-6.554,0,0.137,0.267,0.0,0.153,0.571,122.757,audio_features,67JIWxk9tn7CR2QUQtveWM,spotify:track:67JIWxk9tn7CR2QUQtveWM,https://api.spotify.com/v1/tracks/67JIWxk9tn7CR2QUQtveWM,https://api.spotify.com/v1/audio-analysis/67JIWxk9tn7CR2QUQtveWM,187896,5
9,1haknFflCdmfJo7DMfqXa6,Keep the Same Energy,spotify:track:1haknFflCdmfJo7DMfqXa6,Keep the Same Energy,0.6,0.825,7,-5.392,0,0.339,0.0878,0.0,0.0933,0.381,71.493,audio_features,1haknFflCdmfJo7DMfqXa6,spotify:track:1haknFflCdmfJo7DMfqXa6,https://api.spotify.com/v1/tracks/1haknFflCdmfJo7DMfqXa6,https://api.spotify.com/v1/audio-analysis/1haknFflCdmfJo7DMfqXa6,175106,3
10,7nF0TnQV9RIzn1mIlr5qxC,Banana,spotify:track:7nF0TnQV9RIzn1mIlr5qxC,Banana,0.874,0.437,0,-9.748,0,0.149,0.479,0.0016,0.0931,0.694,109.97,audio_features,7nF0TnQV9RIzn1mIlr5qxC,spotify:track:7nF0TnQV9RIzn1mIlr5qxC,https://api.spotify.com/v1/tracks/7nF0TnQV9RIzn1mIlr5qxC,https://api.spotify.com/v1/audio-analysis/7nF0TnQV9RIzn1mIlr5qxC,150869,4
11,6QQb9IsS797WWbHWgsyiQf,Heavy!,spotify:track:6QQb9IsS797WWbHWgsyiQf,Heavy!,0.841,0.718,5,-4.57,0,0.248,0.014,0.0,0.348,0.614,95.012,audio_features,6QQb9IsS797WWbHWgsyiQf,spotify:track:6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/tracks/6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/audio-analysis/6QQb9IsS797WWbHWgsyiQf,165535,4
12,3zcWzER3p0LGZtk37wF1qj,Tek It To Dem,spotify:track:3zcWzER3p0LGZtk37wF1qj,Tek It To Dem,0.591,0.619,9,-5.532,0,0.344,0.08,0.0,0.0735,0.678,132.142,audio_features,3zcWzER3p0LGZtk37wF1qj,spotify:track:3zcWzER3p0LGZtk37wF1qj,https://api.spotify.com/v1/tracks/3zcWzER3p0LGZtk37wF1qj,https://api.spotify.com/v1/audio-analysis/3zcWzER3p0LGZtk37wF1qj,199627,5
13,5Ttn93s4gqOG3SwXJuppfa,Rushing,spotify:track:5Ttn93s4gqOG3SwXJuppfa,Rushing,0.525,0.802,5,-4.517,0,0.165,0.247,0.0,0.109,0.554,67.0,audio_features,5Ttn93s4gqOG3SwXJuppfa,spotify:track:5Ttn93s4gqOG3SwXJuppfa,https://api.spotify.com/v1/tracks/5Ttn93s4gqOG3SwXJuppfa,https://api.spotify.com/v1/audio-analysis/5Ttn93s4gqOG3SwXJuppfa,154286,3
14,4UiGBZm8CTOap2W8eorH7k,Try Harder,spotify:track:4UiGBZm8CTOap2W8eorH7k,Try Harder,0.528,0.716,1,-5.335,0,0.175,0.389,0.0,0.0837,0.428,118.734,audio_features,4UiGBZm8CTOap2W8eorH7k,spotify:track:4UiGBZm8CTOap2W8eorH7k,https://api.spotify.com/v1/tracks/4UiGBZm8CTOap2W8eorH7k,https://api.spotify.com/v1/audio-analysis/4UiGBZm8CTOap2W8eorH7k,219130,5
15,7lh0vPEuTgyfPddVWfFbPb,Faker,spotify:track:7lh0vPEuTgyfPddVWfFbPb,Hypnosis Riddim,0.728,0.853,10,-4.831,1,0.303,0.276,0.0,0.194,0.62,99.977,audio_features,7lh0vPEuTgyfPddVWfFbPb,spotify:track:7lh0vPEuTgyfPddVWfFbPb,https://api.spotify.com/v1/tracks/7lh0vPEuTgyfPddVWfFbPb,https://api.spotify.com/v1/audio-analysis/7lh0vPEuTgyfPddVWfFbPb,246779,4
16,2yZ6Re3uijkCNHsH8t7StM,Want This,spotify:track:2yZ6Re3uijkCNHsH8t7StM,Want This,0.685,0.607,8,-7.929,1,0.587,0.16,0.0,0.168,0.28,99.066,audio_features,2yZ6Re3uijkCNHsH8t7StM,spotify:track:2yZ6Re3uijkCNHsH8t7StM,https://api.spotify.com/v1/tracks/2yZ6Re3uijkCNHsH8t7StM,https://api.spotify.com/v1/audio-analysis/2yZ6Re3uijkCNHsH8t7StM,160800,4
17,1lrrO0ker7afjH7DfmFD5X,Key Fi Mi Life,spotify:track:1lrrO0ker7afjH7DfmFD5X,Key Fi Mi Life - Single,0.71,0.589,7,-8.869,0,0.588,0.132,0.0,0.357,0.713,128.079,audio_features,1lrrO0ker7afjH7DfmFD5X,spotify:track:1lrrO0ker7afjH7DfmFD5X,https://api.spotify.com/v1/tracks/1lrrO0ker7afjH7DfmFD5X,https://api.spotify.com/v1/audio-analysis/1lrrO0ker7afjH7DfmFD5X,202005,5
18,2uEbWZZgNqWWAS2D1ljx5j,Tambrin,spotify:track:2uEbWZZgNqWWAS2D1ljx5j,Tambrin,0.91,0.648,5,-5.98,0,0.312,0.0461,0.0,0.26,0.483,105.992,audio_features,2uEbWZZgNqWWAS2D1ljx5j,spotify:track:2uEbWZZgNqWWAS2D1ljx5j,https://api.spotify.com/v1/tracks/2uEbWZZgNqWWAS2D1ljx5j,https://api.spotify.com/v1/audio-analysis/2uEbWZZgNqWWAS2D1ljx5j,158985,4
19,4YkoaTvq7gcg07MhkDR2hZ,Dopamine,spotify:track:4YkoaTvq7gcg07MhkDR2hZ,Dopamine,0.717,0.582,8,-11.785,1,0.076,0.174,8.87e-05,0.139,0.291,108.035,audio_features,4YkoaTvq7gcg07MhkDR2hZ,spotify:track:4YkoaTvq7gcg07MhkDR2hZ,https://api.spotify.com/v1/tracks/4YkoaTvq7gcg07MhkDR2hZ,https://api.spotify.com/v1/audio-analysis/4YkoaTvq7gcg07MhkDR2hZ,236791,4
20,5jXu1O67Fc8pec2M5LVgeI,Tiad Fi Tiad,spotify:track:5jXu1O67Fc8pec2M5LVgeI,BIG DOG RIDDIM,0.839,0.564,6,-5.975,1,0.428,0.335,0.0,0.082,0.961,129.404,audio_features,5jXu1O67Fc8pec2M5LVgeI,spotify:track:5jXu1O67Fc8pec2M5LVgeI,https://api.spotify.com/v1/tracks/5jXu1O67Fc8pec2M5LVgeI,https://api.spotify.com/v1/audio-analysis/5jXu1O67Fc8pec2M5LVgeI,160824,5
21,5xVhUZkp3WfcA0hJRNfUWf,Brother U Gone,spotify:track:5xVhUZkp3WfcA0hJRNfUWf,Brother U Gone,0.623,0.749,4,-4.603,1,0.294,0.37,0.0,0.108,0.845,171.646,audio_features,5xVhUZkp3WfcA0hJRNfUWf,spotify:track:5xVhUZkp3WfcA0hJRNfUWf,https://api.spotify.com/v1/tracks/5xVhUZkp3WfcA0hJRNfUWf,https://api.spotify.com/v1/audio-analysis/5xVhUZkp3WfcA0hJRNfUWf,200986,5
22,36iixTJjRHJpJsBa1kKhjo,Can't Drain We Energy,spotify:track:36iixTJjRHJpJsBa1kKhjo,Can't Drain We Energy,0.709,0.841,10,-5.316,0,0.23,0.468,0.0,0.151,0.539,99.983,audio_features,36iixTJjRHJpJsBa1kKhjo,spotify:track:36iixTJjRHJpJsBa1kKhjo,https://api.spotify.com/v1/tracks/36iixTJjRHJpJsBa1kKhjo,https://api.spotify.com/v1/audio-analysis/36iixTJjRHJpJsBa1kKhjo,196200,4
23,3PS5QqFXONRgvBpfASb0cE,Bun Dung Babylon,spotify:track:3PS5QqFXONRgvBpfASb0cE,Bay Area Riddim,0.739,0.741,9,-6.573,1,0.0966,0.128,0.0,0.156,0.874,168.241,audio_features,3PS5QqFXONRgvBpfASb0cE,spotify:track:3PS5QqFXONRgvBpfASb0cE,https://api.spotify.com/v1/tracks/3PS5QqFXONRgvBpfASb0cE,https://api.spotify.com/v1/audio-analysis/3PS5QqFXONRgvBpfASb0cE,219286,4
24,4AaXmQvHMWNwZSoqi4kcsK,Dumpling - Remix,spotify:track:4AaXmQvHMWNwZSoqi4kcsK,Dumpling (Remix),0.706,0.73,7,-5.017,1,0.286,0.391,0.1,0.0871,0.612,63.951,audio_features,4AaXmQvHMWNwZSoqi4kcsK,spotify:track:4AaXmQvHMWNwZSoqi4kcsK,https://api.spotify.com/v1/tracks/4AaXmQvHMWNwZSoqi4kcsK,https://api.spotify.com/v1/audio-analysis/4AaXmQvHMWNwZSoqi4kcsK,197228,3
25,6YvcLedQCbwEN9PWeGjK46,Touch Down - Remix,spotify:track:6YvcLedQCbwEN9PWeGjK46,Touch Down (Remix),0.603,0.707,11,-7.413,0,0.3,0.0899,1.04e-06,0.116,0.488,100.104,audio_features,6YvcLedQCbwEN9PWeGjK46,spotify:track:6YvcLedQCbwEN9PWeGjK46,https://api.spotify.com/v1/tracks/6YvcLedQCbwEN9PWeGjK46,https://api.spotify.com/v1/audio-analysis/6YvcLedQCbwEN9PWeGjK46,195146,4
26,5imCvF3VHty1TZ0qaE1JEj,Blessed (with Tyga),spotify:track:5imCvF3VHty1TZ0qaE1JEj,Blessed (with Tyga),0.856,0.729,1,-5.095,1,0.318,0.0319,1.75e-06,0.428,0.37,108.016,audio_features,5imCvF3VHty1TZ0qaE1JEj,spotify:track:5imCvF3VHty1TZ0qaE1JEj,https://api.spotify.com/v1/tracks/5imCvF3VHty1TZ0qaE1JEj,https://api.spotify.com/v1/audio-analysis/5imCvF3VHty1TZ0qaE1JEj,148096,4
27,4tw57jakL7TFEdZ4bUohP1,Hard Drive,spotify:track:4tw57jakL7TFEdZ4bUohP1,Hard Drive,0.817,0.699,10,-5.379,0,0.355,0.216,0.000112,0.115,0.664,101.101,audio_features,4tw57jakL7TFEdZ4bUohP1,spotify:track:4tw57jakL7TFEdZ4bUohP1,https://api.spotify.com/v1/tracks/4tw57jakL7TFEdZ4bUohP1,https://api.spotify.com/v1/audio-analysis/4tw57jakL7TFEdZ4bUohP1,168751,4
28,3KSeJ6kkaKxMUO80ybaZNA,Blessings (feat. Damage Musiq),spotify:track:3KSeJ6kkaKxMUO80ybaZNA,Blessings (feat. Damage Musiq),0.666,0.489,7,-7.484,1,0.345,0.231,0.0,0.0947,0.14,73.636,audio_features,3KSeJ6kkaKxMUO80ybaZNA,spotify:track:3KSeJ6kkaKxMUO80ybaZNA,https://api.spotify.com/v1/tracks/3KSeJ6kkaKxMUO80ybaZNA,https://api.spotify.com/v1/audio-analysis/3KSeJ6kkaKxMUO80ybaZNA,233455,5
29,16IBwm8YtzIwS1eUHzHMTt,Topo,spotify:track:16IBwm8YtzIwS1eUHzHMTt,Topo,0.905,0.718,0,-7.025,0,0.243,0.442,0.000364,0.0983,0.746,115.011,audio_features,16IBwm8YtzIwS1eUHzHMTt,spotify:track:16IBwm8YtzIwS1eUHzHMTt,https://api.spotify.com/v1/tracks/16IBwm8YtzIwS1eUHzHMTt,https://api.spotify.com/v1/audio-analysis/16IBwm8YtzIwS1eUHzHMTt,173223,4
30,6DUsB0h2C7PM2jesWuF9Wj,Backaz,spotify:track:6DUsB0h2C7PM2jesWuF9Wj,Backaz,0.809,0.761,2,-7.026,1,0.234,0.251,0.0,0.061,0.749,99.785,audio_features,6DUsB0h2C7PM2jesWuF9Wj,spotify:track:6DUsB0h2C7PM2jesWuF9Wj,https://api.spotify.com/v1/tracks/6DUsB0h2C7PM2jesWuF9Wj,https://api.spotify.com/v1/audio-analysis/6DUsB0h2C7PM2jesWuF9Wj,182400,4
31,03MxQe4F8TGGZSs4Zyha4b,No Wahala (feat. Akon & Runtown),spotify:track:03MxQe4F8TGGZSs4Zyha4b,No Wahala (feat. AKON & RUNTOWN),0.819,0.625,2,-5.211,0,0.0525,0.384,0.0,0.0471,0.621,106.982,audio_features,03MxQe4F8TGGZSs4Zyha4b,spotify:track:03MxQe4F8TGGZSs4Zyha4b,https://api.spotify.com/v1/tracks/03MxQe4F8TGGZSs4Zyha4b,https://api.spotify.com/v1/audio-analysis/03MxQe4F8TGGZSs4Zyha4b,212383,4
32,5CnJWCAJhuFRqTG5mWZnEg,Yeah Yeah,spotify:track:5CnJWCAJhuFRqTG5mWZnEg,Yeah Yeah - Single,0.894,0.823,6,-5.748,0,0.07,0.188,0.0,0.16,0.745,107.941,audio_features,5CnJWCAJhuFRqTG5mWZnEg,spotify:track:5CnJWCAJhuFRqTG5mWZnEg,https://api.spotify.com/v1/tracks/5CnJWCAJhuFRqTG5mWZnEg,https://api.spotify.com/v1/audio-analysis/5CnJWCAJhuFRqTG5mWZnEg,222222,4
33,38CECqycscktTYRq4yKMXc,Pon Di Cocky,spotify:track:38CECqycscktTYRq4yKMXc,Pon Di Cocky,0.818,0.794,6,-7.457,1,0.0894,0.193,0.0,0.0413,0.569,100.986,audio_features,38CECqycscktTYRq4yKMXc,spotify:track:38CECqycscktTYRq4yKMXc,https://api.spotify.com/v1/tracks/38CECqycscktTYRq4yKMXc,https://api.spotify.com/v1/audio-analysis/38CECqycscktTYRq4yKMXc,190119,4
34,5CWaYPulpYMRRl1ToR6yO7,Risky,spotify:track:5CWaYPulpYMRRl1ToR6yO7,A Good Time,0.714,0.702,8,-4.544,1,0.264,0.15,0.0,0.0993,0.74,126.511,audio_features,5CWaYPulpYMRRl1ToR6yO7,spotify:track:5CWaYPulpYMRRl1ToR6yO7,https://api.spotify.com/v1/tracks/5CWaYPulpYMRRl1ToR6yO7,https://api.spotify.com/v1/audio-analysis/5CWaYPulpYMRRl1ToR6yO7,270316,5
35,2zsa7Z6gCA5eBg0p9pbyLs,I Know There's Gonna Be (Good Times),spotify:track:2zsa7Z6gCA5eBg0p9pbyLs,In Colour,0.564,0.594,11,-9.912,0,0.155,0.119,0.0,0.536,0.507,89.394,audio_features,2zsa7Z6gCA5eBg0p9pbyLs,spotify:track:2zsa7Z6gCA5eBg0p9pbyLs,https://api.spotify.com/v1/tracks/2zsa7Z6gCA5eBg0p9pbyLs,https://api.spotify.com/v1/audio-analysis/2zsa7Z6gCA5eBg0p9pbyLs,213622,4
36,38oTUkh9XhYUCC4nH4LIcX,Diamond Body,spotify:track:38oTUkh9XhYUCC4nH4LIcX,Diamond Body,0.695,0.64,9,-4.6,0,0.213,0.39,0.0,0.101,0.4,102.85,audio_features,38oTUkh9XhYUCC4nH4LIcX,spotify:track:38oTUkh9XhYUCC4nH4LIcX,https://api.spotify.com/v1/tracks/38oTUkh9XhYUCC4nH4LIcX,https://api.spotify.com/v1/audio-analysis/38oTUkh9XhYUCC4nH4LIcX,212039,4
37,1g323zkGA2tgTx9IYu5v1j,Come Into My Room,spotify:track:1g323zkGA2tgTx9IYu5v1j,Di Genius Presents-Labwork Vol.2,0.639,0.664,1,-4.583,1,0.168,0.0654,0.0,0.0751,0.42,115.895,audio_features,1g323zkGA2tgTx9IYu5v1j,spotify:track:1g323zkGA2tgTx9IYu5v1j,https://api.spotify.com/v1/tracks/1g323zkGA2tgTx9IYu5v1j,https://api.spotify.com/v1/audio-analysis/1g323zkGA2tgTx9IYu5v1j,212323,5
38,30mNHDOw7qD5SF8tBeuPpu,Bruk Off Yuh Back,spotify:track:30mNHDOw7qD5SF8tBeuPpu,Bruk Off Yuh Back,0.816,0.875,7,-2.499,1,0.184,0.187,0.0,0.0346,0.952,100.967,audio_features,30mNHDOw7qD5SF8tBeuPpu,spotify:track:30mNHDOw7qD5SF8tBeuPpu,https://api.spotify.com/v1/tracks/30mNHDOw7qD5SF8tBeuPpu,https://api.spotify.com/v1/audio-analysis/30mNHDOw7qD5SF8tBeuPpu,173465,4
39,38Li8b8i0ZNeUxpVHWXX8q,Tumba,spotify:track:38Li8b8i0ZNeUxpVHWXX8q,Tumba,0.823,0.715,9,-2.975,1,0.0857,0.158,0.0,0.259,0.321,105.038,audio_features,38Li8b8i0ZNeUxpVHWXX8q,spotify:track:38Li8b8i0ZNeUxpVHWXX8q,https://api.spotify.com/v1/tracks/38Li8b8i0ZNeUxpVHWXX8q,https://api.spotify.com/v1/audio-analysis/38Li8b8i0ZNeUxpVHWXX8q,196200,4
40,7sxlE9aBtkKW5jQeu6gM84,Leader,spotify:track:7sxlE9aBtkKW5jQeu6gM84,Leader - Single,0.559,0.77,11,-4.579,1,0.359,0.661,0.0,0.126,0.631,95.931,audio_features,7sxlE9aBtkKW5jQeu6gM84,spotify:track:7sxlE9aBtkKW5jQeu6gM84,https://api.spotify.com/v1/tracks/7sxlE9aBtkKW5jQeu6gM84,https://api.spotify.com/v1/audio-analysis/7sxlE9aBtkKW5jQeu6gM84,196650,4
41,55YsMolAhT2hrCeZDox5RF,They Don't Know,spotify:track:55YsMolAhT2hrCeZDox5RF,They Don't Know,0.65,0.779,8,-3.972,1,0.239,0.648,0.0,0.166,0.711,97.159,audio_features,55YsMolAhT2hrCeZDox5RF,spotify:track:55YsMolAhT2hrCeZDox5RF,https://api.spotify.com/v1/tracks/55YsMolAhT2hrCeZDox5RF,https://api.spotify.com/v1/audio-analysis/55YsMolAhT2hrCeZDox5RF,175700,4
42,0Rj2yNpEvXOl8yn9UOuIRs,Gyal You A Party Animal - Remix,spotify:track:0Rj2yNpEvXOl8yn9UOuIRs,Gyal You A Party Animal (Remix),0.729,0.894,0,-4.054,1,0.0798,0.0612,0.0,0.36,0.757,101.053,audio_features,0Rj2yNpEvXOl8yn9UOuIRs,spotify:track:0Rj2yNpEvXOl8yn9UOuIRs,https://api.spotify.com/v1/tracks/0Rj2yNpEvXOl8yn9UOuIRs,https://api.spotify.com/v1/audio-analysis/0Rj2yNpEvXOl8yn9UOuIRs,224320,4
43,7rj8aNwZqTvrUeLlAyNWtZ,Gyal You A Party Animal,spotify:track:7rj8aNwZqTvrUeLlAyNWtZ,Gyal You A Party Animal,0.588,0.841,0,-5.137,1,0.0932,0.026,0.0,0.33,0.871,134.577,audio_features,7rj8aNwZqTvrUeLlAyNWtZ,spotify:track:7rj8aNwZqTvrUeLlAyNWtZ,https://api.spotify.com/v1/tracks/7rj8aNwZqTvrUeLlAyNWtZ,https://api.spotify.com/v1/audio-analysis/7rj8aNwZqTvrUeLlAyNWtZ,214867,5
44,1f3bAGJtR1kmV5S70WKWtK,Fling (Yuh Shoulda),spotify:track:1f3bAGJtR1kmV5S70WKWtK,Fling (Yuh Shoulda),0.638,0.873,1,-3.256,1,0.333,0.225,0.0,0.338,0.585,109.723,audio_features,1f3bAGJtR1kmV5S70WKWtK,spotify:track:1f3bAGJtR1kmV5S70WKWtK,https://api.spotify.com/v1/tracks/1f3bAGJtR1kmV5S70WKWtK,https://api.spotify.com/v1/audio-analysis/1f3bAGJtR1kmV5S70WKWtK,168026,4
45,1KW6PVabkLbthK4y0sPX5a,Bad Man Forward,spotify:track:1KW6PVabkLbthK4y0sPX5a,"Bad Man Forward, Bad Man Pull Up",0.734,0.703,1,-4.697,1,0.364,0.177,0.0753,0.487,0.568,106.84,audio_features,1KW6PVabkLbthK4y0sPX5a,spotify:track:1KW6PVabkLbthK4y0sPX5a,https://api.spotify.com/v1/tracks/1KW6PVabkLbthK4y0sPX5a,https://api.spotify.com/v1/audio-analysis/1KW6PVabkLbthK4y0sPX5a,195693,4
46,3j9o0zUoyGNXkijNSyRyBI,Watch Out For This (Bumaye),spotify:track:3j9o0zUoyGNXkijNSyRyBI,Free The Universe (Extended Version),0.819,0.759,10,-4.115,0,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,audio_features,3j9o0zUoyGNXkijNSyRyBI,spotify:track:3j9o0zUoyGNXkijNSyRyBI,https://api.spotify.com/v1/tracks/3j9o0zUoyGNXkijNSyRyBI,https://api.spotify.com/v1/audio-analysis/3j9o0zUoyGNXkijNSyRyBI,269147,4
47,4VsGKABwzD4SlPsVXhIgSE,Stay So,spotify:track:4VsGKABwzD4SlPsVXhIgSE,Parts Of The Puzzle,0.86,0.621,8,-5.33,0,0.061,0.182,0.000228,0.168,0.809,101.962,audio_features,4VsGKABwzD4SlPsVXhIgSE,spotify:track:4VsGKABwzD4SlPsVXhIgSE,https://api.spotify.com/v1/tracks/4VsGKABwzD4SlPsVXhIgSE,https://api.spotify.com/v1/audio-analysis/4VsGKABwzD4SlPsVXhIgSE,220465,4
48,6DUsB0h2C7PM2jesWuF9Wj,Backaz,spotify:track:6DUsB0h2C7PM2jesWuF9Wj,Backaz,0.809,0.761,2,-7.026,1,0.234,0.251,0.0,0.061,0.749,99.785,audio_features,6DUsB0h2C7PM2jesWuF9Wj,spotify:track:6DUsB0h2C7PM2jesWuF9Wj,https://api.spotify.com/v1/tracks/6DUsB0h2C7PM2jesWuF9Wj,https://api.spotify.com/v1/audio-analysis/6DUsB0h2C7PM2jesWuF9Wj,182400,4
49,03MxQe4F8TGGZSs4Zyha4b,No Wahala (feat. Akon & Runtown),spotify:track:03MxQe4F8TGGZSs4Zyha4b,No Wahala (feat. AKON & RUNTOWN),0.819,0.625,2,-5.211,0,0.0525,0.384,0.0,0.0471,0.621,106.982,audio_features,03MxQe4F8TGGZSs4Zyha4b,spotify:track:03MxQe4F8TGGZSs4Zyha4b,https://api.spotify.com/v1/tracks/03MxQe4F8TGGZSs4Zyha4b,https://api.spotify.com/v1/audio-analysis/03MxQe4F8TGGZSs4Zyha4b,212383,4
50,00bnP8RyknzZMkNlEAO2ih,Ghetto Story,spotify:track:00bnP8RyknzZMkNlEAO2ih,Ghetto Story (Explicit Content U.S. Version),0.613,0.563,2,-8.206,1,0.358,0.338,0.0,0.381,0.775,103.371,audio_features,00bnP8RyknzZMkNlEAO2ih,spotify:track:00bnP8RyknzZMkNlEAO2ih,https://api.spotify.com/v1/tracks/00bnP8RyknzZMkNlEAO2ih,https://api.spotify.com/v1/audio-analysis/00bnP8RyknzZMkNlEAO2ih,251640,5
51,65RhyOvedCvfaR4OcAehYV,Vitamin S,spotify:track:65RhyOvedCvfaR4OcAehYV,Ghetto Story (Explicit Content U.S. Version),0.846,0.77,5,-5.905,1,0.299,0.106,0.0,0.0883,0.925,117.425,audio_features,65RhyOvedCvfaR4OcAehYV,spotify:track:65RhyOvedCvfaR4OcAehYV,https://api.spotify.com/v1/tracks/65RhyOvedCvfaR4OcAehYV,https://api.spotify.com/v1/audio-analysis/65RhyOvedCvfaR4OcAehYV,252893,5
52,0OkZO8SN69SlpgBw5KPtn9,Nuh Compatible,spotify:track:0OkZO8SN69SlpgBw5KPtn9,Nuh Compatible,0.61,0.707,5,-3.96,0,0.225,0.515,0.0,0.136,0.602,173.723,audio_features,0OkZO8SN69SlpgBw5KPtn9,spotify:track:0OkZO8SN69SlpgBw5KPtn9,https://api.spotify.com/v1/tracks/0OkZO8SN69SlpgBw5KPtn9,https://api.spotify.com/v1/audio-analysis/0OkZO8SN69SlpgBw5KPtn9,200533,4
53,7DiiIEEX6EMofsiAURhoUy,Anointed,spotify:track:7DiiIEEX6EMofsiAURhoUy,Anointed,0.749,0.583,9,-7.159,0,0.195,0.41,0.0,0.596,0.439,90.006,audio_features,7DiiIEEX6EMofsiAURhoUy,spotify:track:7DiiIEEX6EMofsiAURhoUy,https://api.spotify.com/v1/tracks/7DiiIEEX6EMofsiAURhoUy,https://api.spotify.com/v1/audio-analysis/7DiiIEEX6EMofsiAURhoUy,181537,4
